time,job_id,num_gpu,submit_time,start_time,end_time,executed_time,JCT,duration,pending_time,preempt,preemption_overhead,promote
1117849,122,2,961041,961041,1117849,156808,156808,69713,87095,6,300,0
1142676,156,2,961160,961160,1142676,181516,181516,111787,69729,4,120,0
1171938,111,2,961001,961011,1171938,210927,210937,129898,81039,7,210,0
1176537,133,2,961078,961078,1176537,215459,215459,105235,110224,6,60,0
1191276,142,2,961109,961109,1191276,230167,230167,160362,69805,5,100,0
1319421,135,2,961086,961086,1319421,358335,358335,288511,69824,6,60,0
1346752,159,2,961171,961171,1346752,385581,385581,123337,262244,6,300,0
1385367,64,2,719767,719767,1385367,665600,665600,307293,358307,1,20,0
1456306,168,2,961201,961201,1456306,495105,495105,232861,262244,6,120,0
1588361,116,2,961019,961023,1588361,627338,627342,409436,217906,7,140,0
1610055,62,2,719748,719748,1610055,890307,890307,329010,561297,2,100,0
1611167,65,2,719816,719816,1611167,891351,891351,330045,561306,2,60,0
1626293,66,2,719849,719849,1626293,906444,906444,345135,561309,2,120,0
1657090,140,2,961102,961102,1657090,695988,695988,452474,243514,8,320,0
1786147,247,2,1743130,1743130,1786147,43017,43017,43017,0,0,0,0
1809282,233,2,1743072,1743072,1809282,66210,66210,66210,0,0,0,0
1816253,251,2,1743145,1743145,1816253,73108,73108,73108,0,0,0,0
1820420,238,2,1743092,1743092,1820420,77328,77328,77328,0,0,0,0
1820651,259,2,1743194,1743194,1820651,77457,77457,77457,0,0,0,0
1820655,232,2,1743067,1743067,1820655,77588,77588,77588,0,0,0,0
1854061,291,1,1837969,1837969,1854061,16092,16092,16092,0,0,0,0
1855451,301,1,1838064,1838064,1855451,17387,17387,17387,0,0,0,0
1855926,283,1,1837887,1837887,1855926,18039,18039,18039,0,0,0,0
1860644,382,1,1838943,1838943,1860644,21701,21701,21701,0,0,0,0
1860927,384,1,1838962,1838962,1860927,21965,21965,21965,0,0,0,0
1864015,305,1,1838105,1838105,1864015,25910,25910,25910,0,0,0,0
1867203,296,1,1838014,1838014,1867203,29189,29189,29189,0,0,0,0
1868904,304,1,1838090,1838090,1868904,30814,30814,30814,0,0,0,0
1870497,347,1,1838569,1838569,1870497,31928,31928,31928,0,0,0,0
1871302,286,1,1837922,1837922,1871302,33380,33380,33380,0,0,0,0
1873852,314,1,1838201,1838201,1873852,35651,35651,35651,0,0,0,0
1874248,315,1,1838219,1838219,1874248,36029,36029,36029,0,0,0,0
1875023,363,1,1838723,1838723,1875023,36300,36300,36300,0,0,0,0
1875633,289,1,1837949,1837949,1875633,37684,37684,37684,0,0,0,0
1876006,321,1,1838276,1838276,1876006,37730,37730,37730,0,0,0,0
1876194,310,1,1838151,1838151,1876194,38043,38043,38043,0,0,0,0
1876194,353,1,1838628,1838628,1876194,37566,37566,37566,0,0,0,0
1878340,328,1,1838357,1838357,1878340,39983,39983,39983,0,0,0,0
1879048,341,1,1838500,1838500,1879048,40548,40548,40548,0,0,0,0
1891671,275,2,1829695,1829695,1891671,61976,61976,42593,19383,5,50,0
1892595,356,1,1838662,1838662,1892595,53933,53933,53933,0,0,0,0
1894206,394,1,1892950,1892950,1894206,1256,1256,1256,0,0,0,0
1901832,395,1,1893036,1893036,1901832,8796,8796,8796,0,0,0,0
1905106,385,1,1838970,1838970,1905106,66136,66136,66136,0,0,0,0
1905375,354,1,1838637,1838637,1905375,66738,66738,66738,0,0,0,0
1909136,343,1,1838535,1838535,1909136,70601,70601,70601,0,0,0,0
1910877,407,2,1900833,1902870,1910877,8007,10044,8007,2037,0,0,0
1911129,313,1,1838185,1838185,1911129,72944,72944,72944,0,0,0,0
1917819,307,1,1838123,1838123,1917819,79696,79696,78212,1484,1,20,0
1918886,372,1,1838835,1838835,1918886,80051,80051,80051,0,0,0,0
1919427,406,2,1900806,1900934,1919427,18493,18621,18493,128,0,0,0
1925802,290,1,1837957,1837957,1925802,87845,87845,87845,0,0,0,0
1937298,409,2,1901098,1910877,1937298,26421,36200,26421,9779,0,0,0
1939295,398,2,1900661,1900669,1939295,38626,38634,38626,8,0,0,0
1946718,401,2,1900676,1900746,1946718,45972,46042,45972,70,0,0,0
1950422,404,2,1900755,1900806,1950422,49616,49667,49616,51,0,0,0
1950925,367,1,1838759,1838759,1950925,112166,112166,101483,10683,2,20,0
1951429,402,2,1900719,1900755,1951429,50674,50710,50674,36,0,0,0
1954005,338,1,1838474,1838474,1954005,115531,115531,111827,3704,1,60,0
1974976,312,1,1838174,1838174,1974976,136802,136802,136261,541,1,20,0
2023504,413,1,1986341,1986341,2023504,37163,37163,37163,0,0,0,0
2026958,266,2,1829632,1829632,2026958,197326,197326,118643,78683,10,500,0
2027217,380,1,1838925,1838925,2027217,188292,188292,188292,0,0,0,0
2034202,348,1,1838585,1838585,2034202,195617,195617,194804,813,1,30,0
2082213,451,4,2059042,2059042,2082213,23171,23171,22561,610,1,60,0
2087146,392,1,1892825,1892825,2087146,194321,194321,173134,21187,2,60,0
2104783,426,4,2058866,2058920,2104783,45863,45917,40137,5780,2,20,0
2126211,445,4,2058992,2058992,2126211,67219,67219,45518,21701,2,120,0
