time,job_id,num_gpu,submit_time,start_time,end_time,executed_time,JCT,duration,pending_time,preempt,preemption_overhead,promote
1424266,49,4,343982,343982,1424266,1080284,1080284,1075842,4442,2,60,0
1856480,283,1,1837887,1837887,1856480,18593,18593,18039,554,54,1080,0
1892720,60,2,719728,719728,1892720,1172992,1172992,1163489,9503,4,160,0
1894206,394,1,1892950,1892950,1894206,1256,1256,1256,0,0,0,0
1907213,76,4,810492,810492,1907213,1096721,1096721,1085508,11213,5,250,0
1918483,19,1,44488,44488,1918483,1873995,1873995,1871555,2440,1,60,0
2115747,86,4,810604,810916,2115747,1304831,1305143,56461,1248682,1,60,0
2287290,45,4,343918,343918,2287290,1943372,1943372,1934260,9112,4,40,0
2392309,5,1,11,11,2392309,2392298,2392298,2388099,4199,3,90,0
2408343,14,1,29,29,2408343,2408314,2408314,2403295,5019,3,150,0
2417375,29,1,224997,224997,2417375,2192378,2192378,2187333,5045,3,150,0
2540215,42,4,291315,291315,2540215,2248900,2248900,2239303,9597,5,300,0
2709421,37,4,291287,291287,2709421,2418134,2418134,2411821,6313,3,180,0
2739655,26,1,44508,44508,2739655,2695147,2695147,2690105,5042,3,60,0
2746532,59,2,719719,719719,2746532,2026813,2026813,2016359,10454,28,1680,0
2763252,560,8,2762368,2762773,2763252,479,884,479,405,0,0,0
2792835,10,1,21,21,2792835,2792814,2792814,2788612,4202,3,120,0
2804023,6,1,12,12,2804023,2804011,2804011,2799809,4202,3,150,0
2876311,83,4,810564,810588,2876311,2065723,2065747,1344014,721733,9,90,0
2944113,79,4,810521,810542,2944113,2133571,2133592,1912884,220708,9,540,0
3033111,837,1,3028125,3030985,3033111,2126,4986,2126,2860,0,0,0
3220844,20,1,44497,44497,3220844,3176347,3176347,3165582,10765,4,80,0
3479159,92,4,810997,811684,3479159,2667475,2668162,668015,2000147,8,160,0
3480567,74,2,769106,769106,3480567,2711461,2711461,2688813,22648,9,360,0
3529265,89,4,810916,810997,3529265,2718268,2718349,1231559,1486790,7,280,0
3540530,72,2,769093,769093,3540530,2771437,2771437,2748946,22491,9,360,0
3654925,39,4,291300,291300,3654925,3363625,3363625,3349075,14550,5,150,0
3769300,31,1,225000,225000,3769300,3544300,3544300,3533495,10805,4,120,0
3840440,70,2,769060,769060,3840440,3071380,3071380,3049368,22012,9,360,0
3840577,71,2,769074,769074,3840577,3071503,3071503,3049319,22184,9,90,0
3868144,875,1,3867133,3867133,3868144,1011,1011,1011,0,0,0,0
4132908,91,4,810994,811684,4132908,3321224,3321914,1409109,1912805,10,400,0
4134171,85,4,810588,810624,4134171,3323547,3323583,2210569,1113014,11,660,0
4261857,111,2,961001,961011,4261857,3300846,3300856,129898,3170958,3,90,0
4455333,97,2,960948,960960,4455333,3494373,3494385,1499754,1994631,9,90,0
4778125,100,2,960960,960971,4778125,3817154,3817165,1293269,2523896,8,400,0
4800054,117,2,961023,961030,4800054,3839024,3839031,23673,3815358,1,20,0
4871765,116,2,961019,961030,4871765,3910735,3910746,409436,3501310,7,140,0
4947105,112,2,961004,961015,4947105,3986090,3986101,801886,3184215,16,960,0
5077568,61,2,719742,719742,5077568,4357826,4357826,4338676,19150,28,280,0
5207488,96,2,960944,960956,5207488,4246532,4246544,2251842,1994702,11,550,0
5282990,122,2,961041,961051,5282990,4321939,4321949,69713,4252236,1,50,0
5479113,118,2,961026,961036,5479113,4518077,4518087,674670,3843417,5,250,0
5515708,124,2,961048,961058,5515708,4554650,4554660,38311,4516349,1,50,0
5563068,996,2,5560659,5560659,5563068,2409,2409,2409,0,0,0,0
5588609,82,4,810548,810573,5588609,4778036,4778061,4235980,542081,14,840,0
5644986,126,2,961055,961065,5644986,4683921,4683931,55829,4628102,2,40,0
5941932,104,2,960974,960985,5941932,4980947,4980958,2401851,2579107,13,390,0
5951792,102,2,960968,960978,5951792,4990814,4990824,2462520,2528304,11,220,0
6239297,105,2,960978,960989,6239297,5278308,5278319,2686488,2591831,14,280,0
6336630,68,2,769058,769058,6336630,5567572,5567572,5543106,24466,10,200,0
6449335,93,2,960932,960932,6449335,5488403,5488403,4856485,631918,78,4680,0
6488074,128,2,961062,961072,6488074,5527002,5527012,835654,4691358,5,50,0
6554504,133,2,961078,961086,6554504,5593418,5593426,105235,5488191,2,20,0
6562966,87,4,810619,810916,6562966,5752050,5752347,4486215,1266132,11,550,0
6629300,130,2,961069,961078,6629300,5668222,5668231,670823,4997408,4,200,0
6667808,119,2,961030,961036,6667808,5706772,5706778,1726919,3979859,10,300,0
6758936,125,2,961051,961058,6758936,5797878,5797885,1229192,4568693,8,240,0
6842765,135,2,961086,961092,6842765,5881673,5881679,288511,5593168,2,20,0
6924153,141,2,961106,961114,6924153,5963039,5963047,83048,5879999,1,40,0
7082862,142,2,961109,961121,7082862,6121741,6121753,160362,5961391,1,20,0
7212194,140,2,961102,961114,7212194,6251080,6251092,452474,5798618,2,80,0
7420298,106,2,960981,960993,7420298,6459305,6459317,3747881,2711436,16,320,0
7523473,121,2,961036,961045,7523473,6562428,6562437,2298583,4263854,9,450,0
7768331,144,2,961118,961129,7768331,6807202,6807213,552591,6254622,3,90,0
7857434,101,2,960964,960974,7857434,6896460,6896470,4365113,2531357,13,130,0
7903591,137,2,961092,961099,7903591,6942492,6942499,1331392,5611107,6,300,0
8149056,108,2,960989,961001,8149056,7188055,7188067,4362170,2825897,17,680,0
8234344,120,2,961033,961045,8234344,7273299,7273311,3089300,4184011,10,400,0
8274053,151,2,961143,961147,8274053,7312906,7312910,41336,7271574,1,20,0
8446386,131,2,961072,961078,8446386,7485308,7485314,2202747,5282567,4,40,0
8502377,132,2,961075,961086,8502377,7541291,7541302,2163411,5377891,4,40,0
8917856,146,2,961125,961136,8917856,7956720,7956731,1396021,6560710,1,20,0
9282327,107,2,960985,960997,9282327,8321330,8321342,5607708,2713634,18,360,0
9346311,154,2,961153,961157,9346311,8385154,8385158,846364,7538794,1,50,0
9391687,156,2,961160,961160,9391687,8430527,8430527,111787,8318740,1,30,0
9580440,52,4,510176,510176,9580440,9070264,9070264,9046555,23709,11,550,0
9603063,40,4,291309,291309,9603063,9311754,9311754,9294745,17009,7,140,0
9637309,138,2,961095,961106,9637309,8676203,8676214,2974364,5701850,5,50,0
9675588,77,4,810498,810521,9675588,8865067,8865090,8687549,177541,13,260,0
9701745,159,2,961171,962774,9701745,8738971,8740574,123337,8617237,1,50,0
9706432,78,4,810513,810528,9706432,8895904,8895919,8717369,178550,13,130,0
9853658,157,2,961164,962774,9853658,8890884,8892494,509379,8383115,1,60,0
9937261,168,2,961201,962774,9937261,8974487,8976060,232861,8743199,1,20,0
9993067,170,2,961208,962774,9993067,9030293,9031859,57838,8974021,1,40,0
10025531,153,2,961150,961153,10025531,9064378,9064381,1581579,7482802,1,60,0
10203377,165,2,961191,962774,10203377,9240603,9242186,529821,8712365,1,10,0
10210380,148,2,961132,961140,10210380,9249240,9249248,2354580,6894668,1,20,0
10238737,174,2,961222,962774,10238737,9275963,9277515,30389,9247126,1,30,0
10290084,73,2,769100,769100,10290084,9520984,9520984,9494037,26947,12,480,0
10463346,143,2,961114,961121,10463346,9502225,9502232,3374608,6127624,4,240,0
10478365,171,2,961211,962774,10478365,9515591,9517154,487330,9029824,1,20,0
10515392,177,2,961233,962774,10515392,9552618,9554159,54078,9500081,1,20,0
10548159,169,2,961204,962774,10548159,9585385,9586955,696533,8890422,1,50,0
10593863,36,4,291278,291278,10593863,10302585,10302585,10288513,14072,5,50,0
10627655,145,2,961121,961129,10627655,9666526,9666534,3209002,6457532,1,10,0
10642851,181,2,961246,962774,10642851,9680077,9681605,51020,9630585,1,20,0
10827286,160,2,961174,962774,10827286,9864512,9866112,1248878,8617234,1,50,0
10845533,162,2,961181,962774,10845533,9882759,9884352,1244502,8639850,1,50,0
11747403,152,2,961147,961150,11747403,10786253,10786256,3475787,7310469,1,40,0
11752701,147,2,961129,961136,11752701,10791565,10791572,3986008,6805564,1,10,0
12395870,186,2,961263,962774,12395870,11433096,11434607,1552369,9882238,1,10,0
12695866,48,4,343968,343968,12695866,12351898,12351898,12331341,20557,9,180,0
13068605,90,4,810916,811684,13068605,12256921,12257689,10509017,1748672,16,320,0
13812093,94,2,960936,960948,13812093,12851145,12851157,10943195,1907962,20,600,0
13895702,182,2,961249,962774,13895702,12932928,12934453,3303871,9630582,1,40,0
13904644,193,2,961287,962774,13904644,12941870,12943357,838071,12105286,1,60,0
13938654,195,2,961295,962774,13938654,12975880,12977359,44984,12932375,1,60,0
14073964,163,2,961185,962774,14073964,13111190,13112779,4438687,8674092,1,50,0
14286884,123,2,961045,961051,14286884,13325833,13325839,8988097,4337742,10,500,0
14345630,199,2,961308,962774,14345630,13382856,13384322,60778,13323544,1,60,0
14535051,172,2,961215,962774,14535051,13572277,13573836,4511552,9062284,1,10,0
14662804,180,2,961242,962774,14662804,13700030,13701562,4116677,9584885,1,60,0
14718205,202,2,961318,962774,14718205,13755431,13756887,57433,13699454,1,10,0
14849071,103,2,960971,960981,14849071,13888090,13888100,11306132,2581968,13,650,0
14969266,99,2,960956,960968,14969266,14008298,14008310,12001051,2007259,16,160,0
15037472,198,2,961305,962774,15037472,14074698,14076167,965540,13110627,1,50,0
15114096,88,4,810624,810994,15114096,14303102,14303472,12980336,1323136,13,780,0
15469801,194,2,961290,962774,15469801,14507027,14508511,1659740,12848771,1,10,0
15477743,200,2,961312,962774,15477743,14514969,14516431,1134145,13382286,1,10,0
15580576,205,2,961332,962774,15580576,14617802,14619244,613342,14005902,1,10,0
15754055,51,4,343999,343999,15754055,15410056,15410056,15386853,23203,11,220,0
15762912,178,2,961236,962774,15762912,14800138,14801676,5286579,9515097,1,60,0
15823919,212,2,961361,962774,15823919,14861145,14862558,71896,14790662,1,10,0
15922586,161,2,961178,962774,15922586,14959812,14961408,6321555,8639853,1,60,0
15994963,196,2,961298,962774,15994963,15032189,15033665,2092351,12941314,1,20,0
16083234,184,2,961256,962774,16083234,15120460,15121978,5442415,9679563,1,20,0
16250416,208,2,961343,962774,16250416,15287642,15289073,1138352,14150721,1,60,0
16488275,210,2,961349,962774,16488275,15525501,15526926,1012564,14514362,1,50,0
16736442,192,2,961283,962774,16736442,15773668,15775159,3669869,12105290,1,40,0
16737262,150,2,961140,961143,16737262,15776119,15776122,8589837,7186285,1,50,0
17093771,225,2,1743036,1743036,17093771,15350735,15350735,906959,14443776,5,250,0
17468596,188,2,961270,962774,17468596,16505822,16507326,5717927,10789399,1,40,0
18031020,183,2,961253,962774,18031020,17068246,17069767,7405397,9664370,1,60,0
18383423,226,2,1743040,1743040,18383423,16640383,16640383,728941,15911442,2,60,0
19046316,136,2,961089,961099,19046316,18085217,18085227,12480310,5604917,4,80,0
19585545,189,2,961273,962774,19585545,18622771,18624272,7191707,11432565,1,60,0
19694506,215,4,1730160,1730177,19694506,17964329,17964346,649033,17315313,1,40,0
19711386,227,2,1743044,1743044,19711386,17968342,17968342,790443,17177899,2,120,0
19769555,214,4,1730146,1730161,19769555,18039394,18039409,3033972,15005437,1,40,0
19953728,84,4,810573,810619,19953728,19143109,19143155,18091594,1051561,12,480,0
20178116,175,2,961225,962774,20178116,19215342,19216891,9941411,9275480,1,20,0
20468816,176,2,961229,962774,20468816,19506042,19507587,10180764,9326823,1,50,0
20961029,114,2,961011,961023,20961029,20000006,20000018,16801492,3198526,22,440,0
20962371,50,4,343996,343996,20962371,20618375,20618375,20595407,22968,11,660,0
21025983,187,2,961267,962774,21025983,20063209,20064716,9280612,10784104,1,30,0
21103781,115,2,961015,961023,21103781,20142758,20142766,16813469,3329297,22,1320,0
21133350,109,2,960993,961004,21133350,20172346,20172357,17273063,2899294,19,380,0
21136869,95,2,960939,960948,21136869,20175921,20175930,18214782,1961148,16,320,0
21201401,233,2,1743072,1743075,21201401,19458326,19458329,66210,19392119,1,60,0
21209252,232,2,1743067,1743067,21209252,19466185,19466185,77588,19388597,1,20,0
21439914,173,2,961218,962774,21439914,20477140,20478696,11238569,9240127,1,60,0
21486504,235,2,1743079,1743083,21486504,19743421,19743425,278922,19464503,1,20,0
21614447,228,2,1743049,1743049,21614447,19871398,19871398,1612723,18258675,3,150,0
21690114,238,2,1743092,1743092,21690114,19947022,19947022,77328,19869694,1,20,0
21866586,127,2,961058,961065,21866586,20905521,20905528,16265970,4639558,8,80,0
22041242,223,4,1730216,1731020,22041242,20310222,20311026,175928,20135098,1,50,0
22188885,201,2,961315,962774,22188885,21226111,21227570,7655866,13571704,1,40,0
22278742,237,2,1743086,1743092,22278742,20535650,20535656,793899,19741757,1,10,0
22288218,219,4,1730194,1730202,22288218,20558016,20558024,2335308,18222716,1,10,0
22328932,213,2,961366,962774,22328932,21366158,21367566,6576909,14790657,1,40,0
22369515,247,2,1743130,1743133,22369515,20626382,20626385,43017,20583368,1,20,0
22556728,80,4,810528,810548,22556728,21746180,21746200,21473827,272373,15,600,0
22559414,246,2,1743125,1743130,22559414,20816284,20816289,273633,20542656,1,20,0
22630104,251,2,1743145,1743149,22630104,20886955,20886959,73108,20813851,1,20,0
22699605,206,2,961336,962774,22699605,21736831,21738269,7664165,14074104,1,20,0
22768263,252,2,1743149,1743159,22768263,21025104,21025114,140567,20884547,1,20,0
23198970,158,2,961168,962774,23198970,22236196,22237802,13809315,8428487,1,60,0
23371074,164,2,961188,962774,23371074,22408300,22409886,13697518,8712368,1,50,0
23516110,256,2,1743175,1743187,23516110,21772923,21772935,147416,21625519,1,40,0
24015757,253,2,1743159,1743163,24015757,22272594,22272598,1318556,20954042,1,50,0
24037403,224,4,1730223,1731020,24037403,22306383,22307180,1997433,20309747,1,50,0
24077460,216,4,1730161,1730179,24077460,22347281,22347299,4492756,17854543,1,30,0
24112491,259,2,1743194,1743198,24112491,22369293,22369297,77457,22291840,1,60,0
24424195,263,2,1743219,1744753,24424195,22679442,22680976,313736,22367240,1,10,0
24666139,240,2,1743103,1743103,24666139,22923036,22923036,2801203,20121833,1,20,0
24733442,248,2,1743133,1743137,24733442,22990305,22990309,2366357,20623952,1,50,0
24788475,255,2,1743167,1743175,24788475,23045300,23045308,1591897,21453411,1,30,0
24850416,266,2,1829632,1829632,24850416,23020784,23020784,118643,22902141,1,50,0
24852457,185,2,961259,962774,24852457,23889683,23891198,14027203,9863995,1,60,0
24932843,258,2,1743190,1743190,24932843,23189653,23189653,919463,22270190,1,60,0
25042338,265,2,1829629,1829629,25042338,23212709,23212709,377871,22834838,1,60,0
25111990,269,2,1829653,1829653,25111990,23282337,23282337,261181,23021156,1,60,0
25274330,260,2,1743198,1743198,25274330,23531132,23531132,1239296,22291836,1,30,0
25323920,272,2,1829675,1829683,25323920,23494237,23494245,214364,23279881,1,10,0
25338188,203,2,961325,962774,25338188,24375414,24376863,10622015,13754848,1,40,0
25378359,275,2,1829695,1829695,25378359,23548664,23548664,42593,23506071,1,10,0
25466272,243,2,1743115,1743118,25466272,23723154,23723157,3279022,20444135,1,50,0
25777473,268,2,1829649,1829649,25777473,23947824,23947824,928709,23019115,1,20,0
25857612,209,2,961346,962774,25857612,24894838,24896266,10389843,14506423,1,20,0
26042647,273,2,1829683,1829683,26042647,24212964,24212964,770751,23442213,1,60,0
26201314,129,2,961065,961072,26201314,25240242,25240249,20250389,4989860,6,180,0
26209369,234,2,1743075,1743075,26209369,24466294,24466294,5009646,19456648,1,50,0
26553286,211,2,961356,962774,26553286,25590512,25591930,10974742,14617188,1,40,0
26747693,98,2,960951,960964,26747693,25786729,25786742,23781664,2005078,15,150,0
26770374,280,2,1829720,1829724,26770374,24940650,24940654,730120,24210534,1,20,0
26777823,286,1,1837922,1837922,26777823,24939901,24939901,33380,24906521,1,50,0
26804808,289,1,1837949,1837949,26804808,24966859,24966859,37684,24929175,1,60,0
26809579,261,2,1743209,1743212,26809579,25066367,25066370,2734474,22331896,1,50,0
26817650,291,1,1837969,1837969,26817650,24979681,24979681,16092,24963589,1,50,0
26830941,190,2,961277,962774,26830941,25868167,25869664,14137107,11732557,1,40,0
26836413,279,2,1829716,1829716,26836413,25006697,25006697,981202,24025495,1,10,0
26856880,296,1,1838014,1838014,26856880,25018866,25018866,29189,24989677,1,20,0
26862418,290,1,1837957,1837957,26862418,25024461,25024461,87845,24936616,1,50,0
27000487,81,4,810542,810564,27000487,26189923,26189945,25724720,465225,16,480,0
27014624,301,1,1838064,1838064,27014624,25176560,25176560,17387,25159173,1,20,0
27028051,304,1,1838090,1838090,27028051,25189961,25189961,30814,25159147,1,30,0
27037284,305,1,1838105,1838105,27037284,25199179,25199179,25910,25173269,1,10,0
27103068,300,1,1838055,1838055,27103068,25265013,25265013,243900,25021113,1,40,0
27105570,288,1,1837940,1837940,27105570,25267630,25267630,338446,24929184,1,20,0
27112246,307,1,1838123,1838123,27112246,25274123,25274123,78212,25195911,1,20,0
27135476,299,1,1838046,1838046,27135476,25297430,25297430,281846,25015584,1,20,0
27147039,310,1,1838151,1838151,27147039,25308888,25308888,38043,25270845,1,60,0
27274549,303,1,1838081,1838081,27274549,25436468,25436468,277312,25159156,1,10,0
27280050,312,1,1838174,1838174,27280050,25441876,25441876,136261,25305615,1,20,0
27312451,314,1,1838201,1838201,27312451,25474250,25474250,35651,25438599,1,50,0
27344243,313,1,1838185,1838185,27344243,25506058,25506058,72944,25433114,1,40,0
27345230,315,1,1838219,1838219,27345230,25507011,25507011,36029,25470982,1,30,0
27364126,295,1,1838005,1838005,27364126,25526121,25526121,536435,24989686,1,20,0
27399398,309,1,1838141,1838141,27399398,25561257,25561257,297078,25264179,1,10,0
27419513,241,2,1743106,1743111,27419513,25676402,25676407,5379913,20296494,1,40,0
27438264,302,1,1838073,1838073,27438264,25600191,25600191,441027,25159164,1,60,0
27453993,321,1,1838276,1838276,27453993,25615717,25615717,37730,25577987,1,50,0
27455928,297,1,1838022,1838022,27455928,25617906,25617906,622765,24995141,1,60,0
27456824,287,1,1837931,1837931,27456824,25618893,25618893,712381,24906512,1,30,0
27505847,285,1,1837914,1837914,27505847,25667933,25667933,955811,24712122,1,50,0
27508152,270,2,1829663,1829671,27508152,25678481,25678489,2576939,23101550,1,10,0
27544885,328,1,1838357,1838357,27544885,25706528,25706528,39983,25666545,1,10,0
27577920,249,2,1743137,1743140,27577920,25834780,25834783,5023619,20811164,1,60,0
27617842,298,1,1838038,1838038,27617842,25779804,25779804,784679,24995125,1,10,0
27717706,320,1,1838268,1838268,27717706,25879438,25879438,301443,25577995,1,20,0
27984026,318,1,1838250,1838250,27984026,26145776,26145776,623150,25522626,1,60,0
28002010,323,1,1838303,1838303,28002010,26163707,26163707,551267,25612440,1,60,0
28058368,264,2,1829625,1829625,28058368,26228743,26228743,3635849,22592894,1,10,0
28085845,284,1,1837896,1837896,28085845,26247949,26247949,2509266,23738683,143,1430,0
28109555,67,2,769021,769021,28109555,27340534,27340534,27316089,24445,11,220,0
28194422,338,1,1838474,1838474,28194422,26355948,26355948,111827,26244121,1,60,0
28231720,341,1,1838500,1838500,28231720,26393220,26393220,40548,26352672,1,50,0
28396894,336,1,1838448,1838448,28396894,26558446,26558446,341776,26216670,1,10,0
28449710,267,2,1829645,1829645,28449710,26620065,26620065,3662891,22957174,1,40,0
28464245,343,1,1838535,1838535,28464245,26625710,26625710,70601,26555109,1,60,0
28528108,334,1,1838416,1838416,28528108,26689692,26689692,547332,26142360,1,40,0
28556786,347,1,1838569,1838569,28556786,26718217,26718217,31928,26686289,1,20,0
28574883,333,1,1838407,1838407,28574883,26736476,26736476,860427,25876049,1,30,0
28575175,332,1,1838397,1838397,28575175,26736778,26736778,960583,25776195,1,30,0
28599017,317,1,1838242,1838242,28599017,26760775,26760775,1257037,25503738,1,10,0
28609289,337,1,1838466,1838466,28609289,26770823,26770823,554171,26216652,1,20,0
28748340,348,1,1838585,1838585,28748340,26909755,26909755,194804,26714951,1,30,0
28782656,353,1,1838628,1838628,28782656,26944028,26944028,37566,26906462,1,50,0
28798547,166,2,961194,962774,28798547,27835773,27837353,19098834,8738519,1,40,0
28846144,354,1,1838637,1838637,28846144,27007507,27007507,66738,26940769,1,40,0
28849230,356,1,1838662,1838662,28849230,27010568,27010568,53933,26956635,1,20,0
28865874,257,2,1743187,1743190,28865874,27122684,27122687,5352141,21770546,1,50,0
28892951,322,1,1838284,1838284,28892951,27054667,27054667,1457937,25596730,1,20,0
28954130,294,1,1837996,1837996,28954130,27116134,27116134,2139730,24976404,1,60,0
29066701,278,2,1829707,1829716,29066701,27236985,27236994,3291629,23945365,1,40,0
29099751,363,1,1838723,1838723,29099751,27261028,27261028,36300,27224728,1,40,0
29134535,346,1,1838560,1838560,29134535,27295975,27295975,673540,26622435,1,50,0
29254801,351,1,1838611,1838611,29254801,27416190,27416190,659034,26757156,1,50,0
29345415,339,1,1838483,1838483,29345415,27506932,27506932,1239110,26267822,1,20,0
29353034,367,1,1838759,1838759,29353034,27514275,27514275,101483,27412792,1,10,0
29379544,349,1,1838594,1838594,29379544,27540950,27540950,807911,26733039,1,20,0
29428258,245,2,1743121,1743125,29428258,27685133,27685137,7141668,20543469,1,40,0
29479455,204,2,961329,962774,29479455,28516681,28518126,14632416,13885710,1,60,0
29505059,372,1,1838835,1838835,29505059,27666224,27666224,80051,27586173,1,40,0
29604150,366,1,1838750,1838750,29604150,27765400,27765400,472865,27292535,1,10,0
29673016,360,1,1838697,1838697,29673016,27834319,27834319,810392,27023927,1,60,0
29721880,364,1,1838732,1838732,29721880,27883148,27883148,658429,27224719,1,30,0
29911561,375,1,1838866,1838866,29911561,28072695,28072695,409752,27662943,1,50,0
30119287,43,4,291317,291317,30119287,29827970,29827970,29809229,18741,8,320,0
30137738,382,1,1838943,1838943,30137738,28298795,28298795,21701,28277094,1,60,0
30156453,384,1,1838962,1838962,30156453,28317491,28317491,21965,28295526,1,30,0
30219339,385,1,1838970,1838970,30219339,28380369,28380369,66136,28314233,1,50,0
30304329,380,1,1838925,1838925,30304329,28465404,28465404,188292,28277112,1,10,0
30397096,327,1,1838348,1838348,30397096,28558748,28558748,2892194,25666554,1,40,0
30442272,281,2,1829724,1829724,30442272,28612548,28612548,4243351,24369197,1,20,0
30447300,344,1,1838543,1838543,30447300,28608757,28608757,2000840,26607917,1,60,0
30525632,292,1,1837978,1837978,30525632,28687654,28687654,3719303,24968351,1,60,0
30560690,207,2,961339,962774,30560690,29597916,29599351,15448626,14150725,1,30,0
30566236,395,1,1893036,1893036,30566236,28673200,28673200,8796,28664404,1,20,0
30568492,306,1,1838115,1838115,30568492,28730377,28730377,3543691,25186686,1,60,0
30602405,413,1,1986341,1986341,30602405,28616064,28616064,37163,28578901,1,10,0
30629372,378,1,1838892,1838892,30629372,28790480,28790480,910742,27879738,1,50,0
30645278,371,1,1838825,1838825,30645278,28806453,28806453,1220270,27586183,1,40,0
30695516,392,1,1892825,1892825,30695516,28802691,28802691,173134,28629557,1,30,0
30794513,293,1,1837987,1837987,30794513,28956526,28956526,3988184,24968342,1,50,0
30815322,308,1,1838132,1838132,30815322,28977190,28977190,3715504,25261686,1,10,0
30845642,393,1,1892933,1892933,30845642,28952709,28952709,288202,28664507,1,40,0
30904213,359,1,1838688,1838688,30904213,29065525,29065525,2041589,27023936,1,40,0
30926253,389,1,1839011,1839011,30926253,29087242,29087242,487231,28600011,1,60,0
30941361,376,1,1838875,1838875,30941361,29102486,29102486,1340461,27762025,1,40,0
31015708,222,4,1730215,1731020,31015708,29284688,29285493,9883630,19401863,1,30,0
31052492,398,2,1900661,1900661,31052492,29151831,29151831,38626,29113205,1,30,0
31093898,282,2,1829727,1831301,31093898,29262597,29264171,4886562,24377609,1,30,0
31138043,401,2,1900676,1900676,31138043,29237367,29237367,45972,29191395,1,20,0
31175346,377,1,1838883,1838883,31175346,29336463,29336463,1505580,27830883,1,20,0
31186960,402,2,1900719,1900746,31186960,29286214,29286241,50674,29235567,1,50,0
31234861,404,2,1900755,1900788,31234861,29334073,29334106,49616,29284490,1,40,0
31302914,399,2,1900666,1900666,31302914,29402248,29402248,289043,29113205,1,60,0
31319737,406,2,1900806,1900833,31319737,29418904,29418931,18493,29400438,1,40,0
31326074,407,2,1900833,1900833,31326074,29425241,29425241,8007,29417234,1,50,0
31334858,386,1,1838980,1838980,31334858,29495878,29495878,1118769,28377109,1,60,0
31365082,179,2,961239,962774,31365082,30402308,30403843,20851722,9552121,1,40,0
31389175,409,2,1901098,1901098,31389175,29488077,29488077,26421,29461656,1,60,0
31522041,342,1,1838525,1838525,31522041,29683516,29683516,3293571,26389945,1,30,0
31725440,311,1,1838162,1838162,31725440,29887278,29887278,4593214,25294064,1,30,0
31811314,365,1,1838741,1838741,31811314,29972573,29972573,2714813,27257760,1,50,0
31913101,379,1,1838910,1838910,31913101,30074191,30074191,2004790,28069401,1,30,0
32051150,408,2,1900934,1901098,32051150,30150052,30150216,727404,29422812,1,50,0
32060504,397,2,1900657,1900657,32060504,30159847,30159847,1267837,28892010,1,60,0
32084835,236,2,1743083,1743083,32084835,30341752,30341752,10646591,19695161,1,60,0
32133671,396,1,1893136,1893136,32133671,30240535,30240535,1570685,28669850,1,60,0
32172775,361,1,1838705,1838705,32172775,30334070,30334070,3283074,27050996,1,30,0
32213821,110,2,960997,961008,32213821,31252813,31252824,28346190,2906634,21,420,0
32255053,335,1,1838434,1838434,32255053,30416619,30416619,4256293,26160326,1,10,0
32437329,319,1,1838258,1838258,32437329,30599071,30599071,5041181,25557890,1,30,0
32618888,230,2,1743056,1743056,32618888,30875832,30875832,11594602,19281230,1,50,0
32658662,316,1,1838230,1838230,32658662,30820432,30820432,5317669,25502763,1,20,0
32872696,381,1,1838934,1838934,32872696,31033762,31033762,2756659,28277103,1,60,0
32951157,274,2,1829691,1829695,32951157,31121462,31121466,7629659,23491807,1,40,0
32998983,250,2,1743140,1743145,32998983,31255838,31255843,10444677,20811166,1,20,0
33061241,271,2,1829671,1829671,33061241,31231570,31231570,8020533,23211037,1,30,0
33131479,231,2,1743063,1743067,33131479,31388412,31388416,12029384,19359032,1,60,0
33232551,410,4,1911117,1911159,33232551,31321392,31321434,101885,31219549,1,30,0
33369099,388,1,1839003,1839003,33369099,31530096,31530096,2975253,28554843,1,20,0
33504369,239,2,1743099,1743103,33504369,31761266,31761270,11815905,19945365,1,30,0
33534508,411,4,1911136,1911972,33534508,31622536,31623372,302770,31320602,1,40,0
33537628,368,1,1838789,1838789,33537628,31698839,31698839,4195463,27503376,1,30,0
33712525,350,1,1838603,1838603,33712525,31873922,31873922,5140600,26733322,1,60,0
33758701,414,4,2058781,2058789,33758701,31699912,31699920,225266,31474654,1,20,0
33886221,329,1,1838366,1838366,33886221,32047855,32047855,6344586,25703269,1,40,0
33905480,415,4,2058785,2058800,33905480,31846680,31846695,147841,31698854,1,60,0
33972970,362,1,1838714,1838714,33972970,32134256,32134256,5022090,27112166,1,50,0
34218524,221,4,1730202,1730216,34218524,32488308,32488322,13116159,19372163,1,40,0
34519509,330,1,1838379,1838379,34519509,32681130,32681130,6944839,25736291,1,40,0
34665142,417,4,2058800,2058810,34665142,32606332,32606342,447670,32158672,1,60,0
35321370,326,1,1838339,1838339,35321370,33483031,33483031,7818773,25664258,1,40,0
35398587,387,1,1838994,1838994,35398587,33559593,33559593,5097508,28462085,1,40,0
35529995,44,4,343915,343915,35529995,35186080,35186080,35167161,18919,8,400,0
35800875,191,2,961280,962774,35800875,34838101,34839595,23107041,11732554,1,60,0
35874490,352,1,1838619,1838619,35874490,34035871,34035871,7268451,26767420,1,40,0
36040597,244,2,1743118,1743118,36040597,34297479,34297479,13763490,20533989,1,60,0
36285666,358,1,1838680,1838680,36285666,34446986,34446986,7439686,27007300,1,20,0
36295096,416,4,2058789,2058806,36295096,34236290,34236307,2390672,31845635,1,40,0
