time,job_id,num_gpu,submit_time,start_time,end_time,executed_time,JCT,duration,pending_time,preempt,preemption_overhead,promote
1103498,23,1,44500,44500,1103498,1058998,1058998,1058998,0,0,0,0
1104681,3,1,6,6,1104681,1104675,1104675,1104675,0,0,0,0
1120945,86,4,810604,1064484,1120945,56461,310341,56461,253880,0,0,0
1121917,202,2,961318,1064484,1121917,57433,160599,57433,103166,0,0,0
1122322,170,2,961208,1064484,1122322,57838,161114,57838,103276,0,0,0
1125262,199,2,961308,1064484,1125262,60778,163954,60778,103176,0,0,0
1134697,122,2,961041,1064984,1134697,69713,173656,69713,103943,0,0,0
1140848,34,1,225015,225015,1140848,915833,915833,915833,0,0,0,0
1148984,212,2,961361,1077088,1148984,71896,187623,71896,115727,0,0,0
1165937,141,2,961106,1082889,1165937,83048,204831,83048,121783,0,0,0
1197799,12,1,25,25,1197799,1197774,1197774,1197774,0,0,0,0
1208733,133,2,961078,1103498,1208733,105235,247655,105235,142420,0,0,0
1232732,156,2,961160,1120945,1232732,111787,271572,111787,159785,0,0,0
1241879,54,4,510211,510211,1241879,731668,731668,731668,0,0,0,0
1244282,159,2,961171,1120945,1244282,123337,283111,123337,159774,0,0,0
1251815,111,2,961001,1121917,1251815,129898,290814,129898,160916,0,0,0
1270183,17,1,44477,44477,1270183,1225706,1225706,1225706,0,0,0,0
1282684,142,2,961109,1122322,1282684,160362,321575,160362,161213,0,0,0
1321597,56,4,632320,632320,1321597,689277,689277,689277,0,0,0,0
1354721,35,1,225016,225016,1354721,1129705,1129705,1129705,0,0,0,0
1358123,168,2,961201,1125262,1358123,232861,396922,232861,164061,0,0,0
1419824,49,4,343982,343982,1419824,1075842,1075842,1075842,0,0,0,0
1423208,135,2,961086,1134697,1423208,288511,462122,288511,173611,0,0,0
1550284,116,2,961019,1140848,1550284,409436,589265,409436,179829,0,0,0
1601458,140,2,961102,1148984,1601458,452474,640356,452474,187882,0,0,0
1653267,171,2,961211,1165937,1653267,487330,692056,487330,204726,0,0,0
1718112,157,2,961164,1208733,1718112,509379,756948,509379,247569,0,0,0
1762553,165,2,961191,1232732,1762553,529821,801362,529821,271541,0,0,0
1794470,144,2,961118,1241879,1794470,552591,833352,552591,280761,0,0,0
1805570,247,2,1743130,1762553,1805570,43017,62440,43017,19423,0,0,0
1820660,232,2,1743067,1743072,1820660,77588,77593,77588,5,0,0,0
1855221,205,2,961332,1241879,1855221,613342,893889,613342,280547,0,0,0
1855935,283,1,1837887,1837896,1855935,18039,18048,18039,9,0,0,0
1860680,233,2,1743072,1794470,1860680,66210,117608,66210,51398,0,0,0
1871311,286,1,1837922,1837931,1871311,33380,33389,33380,9,0,0,0
1871313,291,1,1837969,1855221,1871313,16092,33344,16092,17252,0,0,0
1872608,301,1,1838064,1855221,1872608,17387,34544,17387,17157,0,0,0
1875641,289,1,1837949,1837957,1875641,37684,37692,37684,8,0,0,0
1877636,382,1,1838943,1855935,1877636,21701,38693,21701,16992,0,0,0
1878678,251,2,1743145,1805570,1878678,73108,135533,73108,62425,0,0,0
1882645,384,1,1838962,1860680,1882645,21965,43683,21965,21718,0,0,0
1883217,60,2,719728,719728,1883217,1163489,1163489,1163489,0,0,0,0
1886590,305,1,1838105,1860680,1886590,25910,48485,25910,22575,0,0,0
1896000,76,4,810492,810492,1896000,1085508,1085508,1085508,0,0,0,0
1897256,394,1,1892950,1896000,1897256,1256,4306,1256,3050,0,0,0
1897988,238,2,1743092,1820660,1897988,77328,154896,77328,77568,0,0,0
1900500,296,1,1838014,1871311,1900500,29189,62486,29189,33297,0,0,0
1902127,304,1,1838090,1871313,1902127,30814,64037,30814,33223,0,0,0
1904536,347,1,1838569,1872608,1904536,31928,65967,31928,34039,0,0,0
1904796,395,1,1893036,1896000,1904796,8796,11760,8796,2964,0,0,0
1911292,314,1,1838201,1875641,1911292,35651,73091,35651,37440,0,0,0
1912543,407,2,1900833,1904536,1912543,8007,11710,8007,3703,0,0,0
1913665,315,1,1838219,1877636,1913665,36029,75446,36029,39417,0,0,0
1914978,363,1,1838723,1878678,1914978,36300,76255,36300,39955,0,0,0
1916043,19,1,44488,44488,1916043,1871555,1871555,1871555,0,0,0,0
1916244,353,1,1838628,1878678,1916244,37566,77616,37566,40050,0,0,0
1920375,321,1,1838276,1882645,1920375,37730,82099,37730,44369,0,0,0
1921260,310,1,1838151,1883217,1921260,38043,83109,38043,45066,0,0,0
1923200,328,1,1838357,1883217,1923200,39983,84843,39983,44860,0,0,0
1927138,341,1,1838500,1886590,1927138,40548,88638,40548,48090,0,0,0
1931036,406,2,1900806,1912543,1931036,18493,30230,18493,11737,0,0,0
1938198,92,4,810997,1270183,1938198,668015,1127201,668015,459186,0,0,0
1938593,275,2,1829695,1896000,1938593,42593,108898,42593,66305,0,0,0
1941006,130,2,961069,1270183,1941006,670823,979937,670823,309114,0,0,0
1942665,409,2,1901098,1916244,1942665,26421,41567,26421,15146,0,0,0
1951189,356,1,1838662,1897256,1951189,53933,112527,53933,58594,0,0,0
1957354,118,2,961026,1282684,1957354,674670,996328,674670,321658,0,0,0
1961826,398,2,1900661,1923200,1961826,38626,61165,38626,22539,0,0,0
1964124,385,1,1838970,1897988,1964124,66136,125154,66136,59018,0,0,0
1964726,354,1,1838637,1897988,1964726,66738,126089,66738,59351,0,0,0
1971101,343,1,1838535,1900500,1971101,70601,132566,70601,61965,0,0,0
1973110,401,2,1900676,1927138,1973110,45972,72434,45972,26462,0,0,0
1980652,404,2,1900755,1931036,1980652,49616,79897,49616,30281,0,0,0
1988872,402,2,1900719,1938198,1988872,50674,88153,50674,37479,0,0,0
2011142,313,1,1838185,1938198,2011142,72944,172957,72944,100013,0,0,0
2016050,259,2,1743194,1938593,2016050,77457,272856,77457,195399,0,0,0
2016805,307,1,1838123,1938593,2016805,78212,178682,78212,100470,0,0,0
2018130,169,2,961204,1321597,2018130,696533,1056926,696533,360393,0,0,0
2018644,372,1,1838835,1938593,2018644,80051,179809,80051,99758,0,0,0
2026035,413,1,1986341,1988872,2026035,37163,39694,37163,2531,0,0,0
2026438,290,1,1837957,1938593,2026438,87845,188481,87845,100636,0,0,0
2040076,367,1,1838759,1938593,2040076,101483,201317,101483,99834,0,0,0
2044550,410,4,1911117,1942665,2044550,101885,133433,101885,31548,0,0,0
2054492,338,1,1838474,1942665,2054492,111827,216018,111827,104191,0,0,0
2075997,266,2,1829632,1957354,2075997,118643,246365,118643,127722,0,0,0
2093615,312,1,1838174,1957354,2093615,136261,255441,136261,119180,0,0,0
2102393,252,2,1743149,1961826,2102393,140567,359244,140567,218677,0,0,0
2112142,256,2,1743175,1964726,2112142,147416,368967,147416,221551,0,0,0
2123483,112,2,961004,1321597,2123483,801886,1162479,801886,360593,0,0,0
2134703,451,4,2059042,2112142,2134703,22561,75661,22561,53100,0,0,0
2144235,392,1,1892825,1971101,2144235,173134,251410,173134,78276,0,0,0
2156580,223,4,1730216,1980652,2156580,175928,426364,175928,250436,0,0,0
2174840,426,4,2058866,2134703,2174840,40137,115974,40137,75837,0,0,0
2177164,380,1,1838925,1988872,2177164,188292,338239,188292,149947,0,0,0
2190375,128,2,961062,1354721,2190375,835654,1229313,835654,393659,0,0,0
2196194,193,2,961287,1358123,2196194,838071,1234907,838071,396836,0,0,0
2202098,445,4,2058992,2156580,2202098,45518,143106,45518,97588,0,0,0
2205946,348,1,1838585,2011142,2205946,194804,367361,194804,172557,0,0,0
2230414,272,2,1829675,2016050,2230414,214364,400739,214364,186375,0,0,0
2245421,484,4,2230255,2230414,2245421,15007,15166,15007,159,0,0,0
2260519,480,4,2230241,2245421,2260519,15098,30278,15098,15180,0,0,0
2260705,300,1,1838055,2016805,2260705,243900,422650,243900,178750,0,0,0
2266188,154,2,961153,1419824,2266188,846364,1305035,846364,458671,0,0,0
2267347,457,4,2059102,2174840,2267347,92507,208245,92507,115738,0,0,0
2278178,45,4,343918,343918,2278178,1934260,1934260,1934260,0,0,0,0
2279311,269,2,1829653,2018130,2279311,261181,449658,261181,188477,0,0,0
2281447,477,4,2230229,2260519,2281447,20928,51218,20928,30290,0,0,0
2293122,470,4,2230205,2267347,2293122,25775,62917,25775,37142,0,0,0
2305351,513,4,2230381,2278178,2305351,27173,74970,27173,47797,0,0,0
2307697,476,4,2230226,2279311,2307697,28386,77471,28386,49085,0,0,0
2318183,246,2,1743125,2044550,2318183,273633,575058,273633,301425,0,0,0
2321862,303,1,1838081,2044550,2321862,277312,483781,277312,206469,0,0,0
2323472,235,2,1743079,2044550,2323472,278922,580393,278922,301471,0,0,0
2326396,299,1,1838046,2044550,2326396,281846,488350,281846,206504,0,0,0
2332752,393,1,1892933,2044550,2332752,288202,439819,288202,151617,0,0,0
2349939,415,4,2058785,2202098,2349939,147841,291154,147841,143313,0,0,0
2355470,505,4,2230346,2281447,2355470,74023,125124,74023,51101,0,0,0
2370901,472,4,2230212,2293122,2370901,77779,140689,77779,62910,0,0,0
2385364,198,2,961305,1419824,2385364,965540,1424059,965540,458519,0,0,0
2388110,5,1,11,11,2388110,2388099,2388099,2388099,0,0,0,0
2395937,490,4,2230277,2305351,2395937,90586,165660,90586,75074,0,0,0
2403324,14,1,29,29,2403324,2403295,2403295,2403295,0,0,0,0
2412330,29,1,224997,224997,2412330,2187333,2187333,2187333,0,0,0,0
2415818,525,4,2230435,2307697,2415818,108121,185383,108121,77262,0,0,0
2418963,532,4,2394731,2395937,2418963,23026,24232,23026,1206,0,0,0
2435772,210,2,961349,1423208,2435772,1012564,1474423,1012564,461859,0,0,0
2453807,551,4,2394804,2415818,2453807,37989,59003,37989,21014,0,0,0
2476005,520,4,2230413,2321862,2476005,154143,245592,154143,91449,0,0,0
2477688,504,4,2230343,2323472,2477688,154216,247345,154216,93129,0,0,0
2509123,421,4,2058830,2349939,2509123,159184,450293,159184,291109,0,0,0
2530618,42,4,291315,291315,2530618,2239303,2239303,2239303,0,0,0,0
2540366,455,4,2059079,2355470,2540366,184896,481287,184896,296391,0,0,0
2546179,552,4,2394808,2418963,2546179,127216,151371,127216,24155,0,0,0
2577709,511,4,2230371,2370901,2577709,206808,347338,206808,140530,0,0,0
2609160,483,4,2230252,2385364,2609160,223796,378908,223796,155112,0,0,0
2649780,529,4,2394720,2453807,2649780,195973,255060,195973,59087,0,0,0
2684429,200,2,961312,1550284,2684429,1134145,1723117,1134145,588972,0,0,0
2701198,464,4,2230184,2476005,2701198,225193,471014,225193,245821,0,0,0
2702954,414,4,2058781,2477688,2702954,225266,644173,225266,418907,0,0,0
2703108,37,4,291287,291287,2703108,2411821,2411821,2411821,0,0,0,0
2734613,26,1,44508,44508,2734613,2690105,2690105,2690105,0,0,0,0
2736078,59,2,719719,719719,2736078,2016359,2016359,2016359,0,0,0,0
2738193,530,4,2394724,2509123,2738193,229070,343469,229070,114399,0,0,0
2739810,208,2,961343,1601458,2739810,1138352,1778467,1138352,640115,0,0,0
2775986,510,4,2230367,2530618,2775986,245368,545619,245368,300251,0,0,0
2788633,10,1,21,21,2788633,2788612,2788612,2788612,0,0,0,0
2789560,491,4,2230280,2540366,2789560,249194,559280,249194,310086,0,0,0
2790039,560,8,2762368,2789560,2790039,479,27671,479,27192,0,0,0
2791118,556,8,2762351,2790039,2791118,1079,28767,1079,27688,0,0,0
2793129,561,8,2764715,2791118,2793129,2011,28414,2011,26403,0,0,0
2795880,568,8,2764803,2793129,2795880,2751,31077,2751,28326,0,0,0
2799821,6,1,12,12,2799821,2799809,2799809,2799809,0,0,0,0
2802299,496,4,2230304,2546179,2802299,256120,571995,256120,315875,0,0,0
2812273,577,8,2788528,2795880,2812273,16393,23745,16393,7352,0,0,0
2834126,540,4,2394763,2577709,2834126,256417,439363,256417,182946,0,0,0
2836919,565,8,2764735,2812273,2836919,24646,72184,24646,47538,0,0,0
2859887,557,8,2762365,2834126,2859887,25761,97522,25761,71761,0,0,0
2861572,582,8,2842990,2859887,2861572,1685,18582,1685,16897,0,0,0
2872206,482,4,2230248,2609160,2872206,263046,641958,263046,378912,0,0,0
2873548,579,8,2831118,2836919,2873548,36629,42430,36629,5801,0,0,0
2881329,583,8,2866521,2873548,2881329,7781,14808,7781,7027,0,0,0
2882459,125,2,961051,1653267,2882459,1229192,1921408,1229192,692216,0,0,0
2899546,569,8,2764860,2861572,2899546,37974,134686,37974,96712,0,0,0
2923408,571,8,2778451,2881329,2923408,42079,144957,42079,102878,0,0,0
2925525,424,4,2058855,2649780,2925525,275745,866670,275745,590925,0,0,0
2931773,574,8,2787624,2882459,2931773,49314,144149,49314,94835,0,0,0
2938823,399,2,1900666,2649780,2938823,289043,1038157,289043,749114,0,0,0
2946858,309,1,1838141,2649780,2946858,297078,1108717,297078,811639,0,0,0
2950150,575,8,2787660,2899546,2950150,50604,162490,50604,111886,0,0,0
2951223,320,1,1838268,2649780,2951223,301443,1112955,301443,811512,0,0,0
2997727,578,8,2831097,2923408,2997727,74319,166630,74319,92311,0,0,0
3003968,411,4,1911136,2701198,3003968,302770,1092832,302770,790062,0,0,0
3014934,263,2,1743219,2701198,3014934,313736,1271715,313736,957979,0,0,0
3017980,581,8,2831155,2931773,3017980,86207,186825,86207,100618,0,0,0
3039644,288,1,1837940,2701198,3039644,338446,1201704,338446,863258,0,0,0
3041770,837,1,3028125,3039644,3041770,2126,13645,2126,11519,0,0,0
3042974,336,1,1838448,2701198,3042974,341776,1204526,341776,862750,0,0,0
3056972,826,1,3028099,3041770,3056972,15202,28873,15202,13671,0,0,0
3058864,845,1,3028204,3042974,3058864,15890,30660,15890,14770,0,0,0
3078050,523,4,2230424,2702954,3078050,375096,847626,375096,472530,0,0,0
3078290,846,1,3028215,3056972,3078290,21318,50075,21318,28757,0,0,0
3080825,265,2,1829629,2702954,3080825,377871,1251196,377871,873325,0,0,0
3089807,816,1,3028078,3058864,3089807,30943,61729,30943,30786,0,0,0
3094000,517,4,2230398,2703108,3094000,390892,863602,390892,472710,0,0,0
3109318,847,1,3028440,3078050,3109318,31268,80878,31268,49610,0,0,0
3112860,375,1,1838866,2703108,3112860,409752,1273994,409752,864242,0,0,0
3113697,809,1,3028064,3078050,3113697,35647,85633,35647,49986,0,0,0
3113752,808,1,3028063,3078050,3113752,35702,85689,35702,49987,0,0,0
3114788,842,1,3028136,3078050,3114788,36738,86652,36738,49914,0,0,0
3122228,812,1,3028070,3078290,3122228,43938,94158,43938,50220,0,0,0
3126847,810,1,3028066,3080825,3126847,46022,98781,46022,52759,0,0,0
3135160,794,1,3028033,3080825,3135160,54335,107127,54335,52792,0,0,0
3144446,741,1,3027899,3089807,3144446,54639,116547,54639,61908,0,0,0
3150105,438,4,2058942,2738193,3150105,411912,1091163,411912,679251,0,0,0
3152099,539,4,2394759,2739810,3152099,412289,757340,412289,345051,0,0,0
3153701,697,1,3027713,3094000,3153701,59701,125988,59701,66287,0,0,0
3155296,711,1,3027739,3094000,3155296,61296,127557,61296,66261,0,0,0
3155676,692,1,3027697,3094000,3155676,61676,127979,61676,66303,0,0,0
3157517,756,1,3027935,3094000,3157517,63517,129582,63517,66065,0,0,0
3160405,656,1,3027595,3027598,3160405,132807,132810,132807,3,0,0,0
3161913,603,1,3027133,3027141,3161913,134772,134780,134772,8,0,0,0
3165621,558,8,2762366,2946858,3165621,218763,403255,218763,184492,0,0,0
3176197,787,1,3028016,3109318,3176197,66879,148181,66879,81302,0,0,0
3183472,669,1,3027629,3027631,3183472,155841,155843,155841,2,0,0,0
3185058,782,1,3028004,3112860,3185058,72198,157054,72198,84856,0,0,0
3190020,613,1,3027181,3027195,3190020,162825,162839,162825,14,0,0,0
3190666,827,1,3028099,3113697,3190666,76969,162567,76969,85598,0,0,0
3192957,838,1,3028126,3113752,3192957,79205,164831,79205,85626,0,0,0
3197668,834,1,3028117,3114788,3197668,82880,169551,82880,86671,0,0,0
3198117,564,8,2764726,2950150,3198117,247967,433391,247967,185424,0,0,0
3200895,597,1,3027091,3027094,3200895,173801,173804,173801,3,0,0,0
3207638,835,1,3028120,3122228,3207638,85410,179518,85410,94108,0,0,0
3210079,20,1,44497,44497,3210079,3165582,3165582,3165582,0,0,0,0
3210316,671,1,3027633,3027637,3210316,182679,182683,182679,4,0,0,0
3214420,749,1,3027919,3126847,3214420,87573,186501,87573,98928,0,0,0
3227809,848,1,3028452,3135160,3227809,92649,199357,92649,106708,0,0,0
3237752,775,1,3027988,3144446,3237752,93306,209764,93306,116458,0,0,0
3244983,777,1,3027992,3150105,3244983,94878,216991,94878,122113,0,0,0
3246590,713,1,3027778,3150105,3246590,96485,218812,96485,122327,0,0,0
3246787,844,1,3028157,3150105,3246787,96682,218630,96682,121948,0,0,0
3247626,576,8,2788525,2997727,3247626,249899,459101,249899,209202,0,0,0
3248829,716,1,3027848,3150105,3248829,98724,220981,98724,122257,0,0,0
3253448,759,1,3027943,3152099,3253448,101349,225505,101349,124156,0,0,0
3255828,703,1,3027724,3152099,3255828,103729,228104,103729,124375,0,0,0
3258917,702,1,3027724,3152099,3258917,106818,231193,106818,124375,0,0,0
3260047,617,1,3027237,3027241,3260047,232806,232810,232806,4,0,0,0
3262494,831,1,3028112,3152099,3262494,110395,234382,110395,123987,0,0,0
3264443,724,1,3027864,3153701,3264443,110742,236579,110742,125837,0,0,0
3266144,839,1,3028130,3155296,3266144,110848,238014,110848,127166,0,0,0
3268054,736,1,3027887,3155676,3268054,112378,240167,112378,127789,0,0,0
3272568,636,1,3027362,3027365,3272568,245203,245206,245203,3,0,0,0
3272746,755,1,3027931,3157517,3272746,115229,244815,115229,129586,0,0,0
3275664,832,1,3028113,3160405,3275664,115259,247551,115259,132292,0,0,0
3279565,685,1,3027673,3161913,3279565,117652,251892,117652,134240,0,0,0
3283446,757,1,3027937,3165621,3283446,117825,255509,117825,137684,0,0,0
3286771,622,1,3027271,3027274,3286771,259497,259500,259497,3,0,0,0
3288910,725,1,3027866,3165621,3288910,123289,261044,123289,137755,0,0,0
3296349,843,1,3028139,3165621,3296349,130728,268210,130728,137482,0,0,0
3301830,715,1,3027819,3165621,3301830,136209,274011,136209,137802,0,0,0
3305013,649,1,3027552,3027558,3305013,277455,277461,277455,6,0,0,0
3307697,620,1,3027263,3027267,3307697,280430,280434,280430,4,0,0,0
3313107,567,8,2764786,3017980,3313107,295127,548321,295127,253194,0,0,0
3331255,708,1,3027735,3165621,3331255,165634,303520,165634,137886,0,0,0
3344609,695,1,3027709,3165621,3344609,178988,316900,178988,137912,0,0,0
3350586,638,1,3027369,3027388,3350586,323198,323217,323198,19,0,0,0
3359092,830,1,3028108,3165621,3359092,193471,330984,193471,137513,0,0,0
3373465,660,1,3027602,3027603,3373465,345862,345863,345862,1,0,0,0
3413664,783,1,3028008,3165621,3413664,248043,385656,248043,137613,0,0,0
3433927,781,1,3028003,3176197,3433927,257730,405924,257730,148194,0,0,0
3444706,672,1,3027637,3183472,3444706,261234,417069,261234,155835,0,0,0
3453622,825,1,3028095,3185058,3453622,268564,425527,268564,156963,0,0,0
3457919,74,2,769106,769106,3457919,2688813,2688813,2688813,0,0,0,0
3459248,819,1,3028082,3190020,3459248,269228,431166,269228,161938,0,0,0
3461513,774,1,3027984,3190666,3461513,270847,433529,270847,162682,0,0,0
3466240,771,1,3027980,3192957,3466240,273283,438260,273283,164977,0,0,0
3477216,766,1,3027966,3197668,3477216,279548,449250,279548,169702,0,0,0
3485080,768,1,3027969,3198117,3485080,286963,457111,286963,170148,0,0,0
3499364,788,1,3028019,3198117,3499364,301247,471345,301247,170098,0,0,0
3503584,761,1,3027957,3198117,3503584,305467,475627,305467,170160,0,0,0
3508140,841,1,3028134,3198117,3508140,310023,480006,310023,169983,0,0,0
3518039,72,2,769093,769093,3518039,2748946,2748946,2748946,0,0,0,0
3537021,822,1,3028090,3198117,3537021,338904,508931,338904,170027,0,0,0
3622148,555,8,2762344,3247626,3622148,374522,859804,374522,485282,0,0,0
3623351,559,8,2762367,3248829,3623351,374522,860984,374522,486462,0,0,0
3640375,39,4,291300,291300,3640375,3349075,3349075,3349075,0,0,0,0
3680814,541,4,2394767,3262494,3680814,418320,1286047,418320,867727,0,0,0
3703521,302,1,1838073,3262494,3703521,441027,1865448,441027,1424421,0,0,0
3705354,828,1,3028104,3262494,3705354,442860,677250,442860,234390,0,0,0
3718011,433,4,2058897,3272746,3718011,445265,1659114,445265,1213849,0,0,0
3749500,417,4,2058800,3301830,3749500,447670,1690700,447670,1243030,0,0,0
3758495,31,1,225000,225000,3758495,3533495,3533495,3533495,0,0,0,0
3764880,489,4,2230273,3313107,3764880,451773,1534607,451773,1082834,0,0,0
3772636,840,1,3028131,3313107,3772636,459529,744505,459529,284976,0,0,0
3776219,515,4,2230391,3313107,3776219,463112,1545828,463112,1082716,0,0,0
3797765,856,4,3721511,3749500,3797765,48265,76254,48265,27989,0,0,0
3818393,71,2,769074,769074,3818393,3049319,3049319,3049319,0,0,0,0
3818428,70,2,769060,769060,3818428,3049368,3049368,3049368,0,0,0,0
3822312,861,4,3721529,3764880,3822312,57432,100783,57432,43351,0,0,0
3837319,507,4,2230353,3373465,3837319,463854,1606966,463854,1143112,0,0,0
3846330,366,1,1838750,3373465,3846330,472865,2007580,472865,1534715,0,0,0
3860696,389,1,1839011,3373465,3860696,487231,2021685,487231,1534454,0,0,0
3864470,746,1,3027911,3373465,3864470,491005,836559,491005,345554,0,0,0
3868180,875,1,3867133,3867169,3868180,1011,1047,1011,36,0,0,0
3872567,800,1,3028045,3373465,3872567,499102,844522,499102,345420,0,0,0
3876779,868,4,3721559,3776219,3876779,100560,155220,100560,54660,0,0,0
3879580,885,4,3873106,3876779,3879580,2801,6474,2801,3673,0,0,0
3882684,880,4,3873036,3879580,3882684,3104,9648,3104,6544,0,0,0
3897262,876,1,3867169,3868180,3897262,29082,30093,29082,1011,0,0,0
3898019,878,4,3873009,3882684,3898019,15335,25010,15335,9675,0,0,0
3908919,894,4,3890341,3898019,3908919,10900,18578,10900,7678,0,0,0
3917096,874,4,3721586,3797765,3917096,119331,195510,119331,76179,0,0,0
3938704,893,4,3890336,3908919,3938704,29785,48368,29785,18583,0,0,0
3948651,883,4,3873097,3917096,3948651,31555,75554,31555,43999,0,0,0
3998186,563,8,2764723,3477216,3998186,520970,1233463,520970,712493,0,0,0
3998367,860,4,3721525,3818428,3998367,179939,276842,179939,96903,0,0,0
4013651,295,1,1838005,3477216,4013651,536435,2175646,536435,1639211,0,0,0
4018638,884,4,3873101,3938704,4018638,79934,145537,79934,65603,0,0,0
4024548,334,1,1838416,3477216,4024548,547332,2186132,547332,1638800,0,0,0
4028483,323,1,1838303,3477216,4028483,551267,2190180,551267,1638913,0,0,0
4031387,337,1,1838466,3477216,4031387,554171,2192921,554171,1638750,0,0,0
4038012,891,4,3890327,3948651,4038012,89361,147685,89361,58324,0,0,0
4038083,815,1,3028075,3477216,4038083,560867,1010008,560867,449141,0,0,0
4040735,871,4,3721571,3822312,4040735,218423,319164,218423,100741,0,0,0
4069377,475,4,2230222,3508140,4069377,561237,1839155,561237,1277918,0,0,0
4099683,881,4,3873089,3998186,4099683,101497,226594,101497,125097,0,0,0
4100724,534,4,2394738,3537021,4100724,563703,1705986,563703,1142283,0,0,0
4106139,650,1,3027558,3537021,4106139,569118,1078581,569118,509463,0,0,0
4122512,902,1,4098906,4099683,4122512,22829,23606,22829,777,0,0,0
4132217,879,4,3873028,3998186,4132217,134031,259189,134031,125158,0,0,0
4147856,855,4,3721507,3837319,4147856,310537,426349,310537,115812,0,0,0
4162582,886,4,3890306,3998367,4162582,164215,272276,164215,108061,0,0,0
4191407,466,4,2230191,3622148,4191407,569259,1961216,569259,1391957,0,0,0
4192717,463,4,2230181,3622148,4192717,570569,1962536,570569,1391967,0,0,0
4195228,887,4,3890310,4013651,4195228,181577,304918,181577,123341,0,0,0
4197336,542,4,2394771,3623351,4197336,573985,1802565,573985,1228580,0,0,0
4201680,425,4,2058862,3623351,4201680,578329,2142818,578329,1564489,0,0,0
4233034,903,8,4131053,4147856,4233034,85178,101981,85178,16803,0,0,0
4240211,905,8,4217249,4233034,4240211,7177,22962,7177,15785,0,0,0
4260166,562,8,2764717,3680814,4260166,579352,1495449,579352,916097,0,0,0
4261259,901,8,4047477,4100724,4261259,160535,213782,160535,53247,0,0,0
4262668,665,1,3027622,3680814,4262668,581854,1235046,581854,653192,0,0,0
4268927,854,4,3721503,3864470,4268927,404457,547424,404457,142967,0,0,0
4300894,898,4,3916185,4018638,4300894,282256,384709,282256,102453,0,0,0
4302886,474,4,2230219,3718011,4302886,584875,2072667,584875,1487792,0,0,0
4338833,897,4,3916170,4038012,4338833,300821,422663,300821,121842,0,0,0
4419549,906,8,4301307,4338833,4419549,80716,118242,80716,37526,0,0,0
4422436,912,8,4349687,4419549,4422436,2887,72749,2887,69862,0,0,0
4430603,909,4,4343680,4422436,4430603,8167,86923,8167,78756,0,0,0
4461102,916,4,4390118,4422436,4461102,38666,70984,38666,32318,0,0,0
