job_id,model_name,duration,submit_time,num_gpu,,
254,e,11289783,4229008,8,,
255,e,1147437,4232574,8,,
256,b,20429,4234303,8,,
257,b,582214,4235083,8,,
258,a,25953,4258552,8,,
259,c,2092,4258673,8,,
260,e,11375,4259031,8,,
261,b,28063,4261348,8,,
262,a,10431724,4283179,8,,
263,a,54320,4288473,8,,
264,e,601142,4295990,8,,
265,f,738643,4296830,8,,
266,e,2207,4296879,8,,
267,c,4883578,4296919,8,,
268,b,290075,4296986,8,,
269,e,60470,4297062,8,,
270,a,428459,4302251,8,,
271,c,533493,4302288,8,,
272,b,21430,4302316,8,,
273,f,88640,4302322,8,,
274,f,33154,4302344,8,,
275,a,3738,4302372,8,,
276,f,1470346,4314048,2,,
277,a,100942,4315128,1,,
278,e,1193344,4318284,1,,
279,d,75596,4324936,8,,
280,a,9087,4326892,8,,
281,c,2399019,4326953,8,,
282,f,205486,4343615,8,,
283,d,633,4344304,8,,
284,d,10907764,4345030,8,,
285,d,271084,4355239,8,,
286,f,6698,4357299,8,,
287,a,2627167,4396213,8,,
288,e,702131,4396265,32,,
289,c,140571,4396331,8,,
290,e,355601,4396392,8,,
291,a,17328,4396907,1,,
292,f,480629,4397285,1,,
293,d,295429,4403339,8,,
294,e,8128402,4405368,8,,
295,e,2155732,4405375,8,,
296,c,12970,4405380,8,,
297,d,1006006,4410658,1,,
298,a,4958494,4417969,8,,
299,f,1427435,4418240,8,,
300,d,1061203,4418589,8,,
301,c,4465,4489380,1,,
302,a,75052,4491418,2,,
303,d,50821,4494659,1,,
304,d,8173,4502258,8,,
305,e,1244,4517911,8,,
306,c,170342,4518167,8,,
307,b,3639,4518440,8,,
308,d,128188,4518676,8,,
309,e,9759,4518933,8,,
310,a,770,4519286,8,,
311,b,149183,4520722,8,,
312,e,35845,4524192,8,,
313,f,8676,4524203,8,,
314,d,11124,4524230,8,,
315,d,16210,4524238,8,,
316,e,999715,4549310,8,,
317,a,250260,4549316,8,,
318,f,18417,4562297,1,,
319,d,87795,4562735,1,,
320,d,9622,4565596,1,,
321,c,18190,4603845,8,,
322,e,365157,4635387,8,,
323,f,118489,4661051,8,,
324,c,1498977,4661056,8,,
325,b,1724540,4661059,8,,
326,e,286177,4687806,8,,
327,a,116651,4687811,8,,
328,d,12438,4687814,8,,
329,e,1602866,4690733,8,,
330,d,708987,4725969,8,,
331,f,1742924,4725972,8,,
332,c,179643,4725976,8,,
333,a,91884,4751873,8,,
334,c,58997,4751881,8,,
335,b,713659,4759007,8,,
336,f,51570,4759010,8,,
337,b,54723,4759014,8,,
338,e,4257,4780877,8,,
339,d,142866,4814491,8,,
340,c,6089940,4814582,32,,
341,f,4774,4814673,8,,
342,a,159411,4931129,1,,
343,b,6164,4935698,8,,
344,f,162993,4935946,8,,
345,b,742942,4935954,8,,
346,c,32566,4942249,8,,
347,c,20695,4945345,8,,
348,a,24562,4988524,8,,
349,f,179606,4988585,8,,
350,e,363391,4989789,1,,
351,d,30575,4994587,8,,
352,b,207829,4995038,8,,
353,d,4133,4995385,8,,
354,d,4588,4996513,8,,
355,b,1790670,4997986,8,,
356,d,3309,4997990,8,,
357,e,1050115,4997993,8,,
358,f,3180684,5006076,8,,
359,e,2190786,5006082,8,,
360,a,717754,5006087,8,,
361,f,2194450,5006109,8,,
362,d,409708,5006125,8,,
363,f,3100,5006129,8,,
364,e,91209,5006133,8,,
365,a,51100,5006155,32,,
366,a,10780,5006158,32,,
367,f,894,5006163,32,,
368,e,2789579,5010472,8,,
369,d,5118376,5011091,8,,
370,a,1621258,5012390,1,,
371,e,83076,5020574,8,,
372,e,18335,5020578,8,,
373,f,2792459,5020582,8,,
374,f,3753294,5020986,32,,
375,b,82664,5020989,32,,
376,d,36505,5073789,1,,
377,d,29722,5081896,1,,
378,b,70841,5081986,8,,
379,d,182391,5086226,32,,
380,b,49121,5103828,8,,
381,f,290093,5103846,8,,
382,b,10037,5125621,8,,
383,b,4288773,5125625,8,,
384,c,10004,5125628,8,,
385,b,1234,5156232,8,,
386,b,12218,5160256,8,,
387,e,6057379,5172333,8,,
388,a,3356568,5172342,8,,
389,a,3674,5177565,8,,
390,c,1113524,5180533,8,,
391,f,958258,5181157,8,,
392,a,958653,5181178,8,,
393,b,1720784,5203300,8,,
394,f,82892,5203304,8,,
395,a,468294,5203307,8,,
396,b,4262008,5203358,32,,
397,d,584990,5203362,32,,
398,d,1649957,5203379,8,,
399,d,13384379,5203382,8,,
400,d,15090693,5203386,8,,
401,e,9433,5428042,8,,
402,d,8260,5428045,8,,
403,b,327389,5448068,4,,
404,e,2480,5448204,1,,
405,f,1163676,5448702,1,,
406,c,30348,5450756,8,,
407,e,57765,5498736,8,,
408,d,1416921,5500560,8,,
409,a,4770,5500582,32,,
410,e,24581,5500589,32,,
411,f,2033453,5500609,8,,
412,f,22944741,5500618,8,,
413,a,3229690,5500642,8,,
414,e,1879553,5500647,8,,
415,c,1049269,5523615,8,,
416,d,12905556,5523619,8,,
417,d,2321594,5523622,8,,
418,f,3482915,5525965,32,,
419,f,730236,5525969,32,,
420,c,247030,5525972,32,,
421,c,628480,5526185,8,,
422,b,2768538,5526189,8,,
423,b,2761876,5526192,8,,
424,c,1013913,5526206,8,,
425,b,2000960,5526210,8,,
426,f,115288,5526213,8,,
427,a,71957,5604341,1,,
428,b,28767,5606701,4,,
429,a,5842,5611873,8,,
430,e,642529,5623444,8,,
431,e,1095857,5678399,8,,
432,b,323565,5678402,8,,
433,c,45515,5678408,8,,
434,f,47084,5694659,4,,
435,c,145615,5700199,1,,
436,e,1096071,5708749,8,,
437,e,194855,5708753,8,,
438,a,211290,5708757,8,,
439,c,1050141,6025027,8,,
440,e,19487723,6025037,8,,
441,f,776611,6025060,32,,
442,b,266675,6025069,32,,
443,d,6725067,6025159,8,,
444,d,37417972,6025169,8,,
445,a,133273,6025188,8,,
446,a,1127316,6025207,8,,
447,a,894690,6111079,8,,
448,d,282296,6111283,8,,
449,b,460178,6116635,8,,
450,f,302920,6168349,8,,
451,b,974,6168786,8,,
452,e,101679,6168884,8,,
453,e,22300,6169176,8,,
454,f,11178,6254582,8,,
455,b,54454,6254586,8,,
456,d,25768,6254600,8,,
457,e,379831,6365548,8,,
458,d,6861694,6365553,8,,
459,d,435958,6394624,8,,
460,b,18662438,6396962,8,,
461,c,312686,6499021,8,,
462,f,390231,6499094,8,,
463,e,179569,6502613,32,,
464,f,8548,6502921,32,,
465,f,70801,6502941,32,,
466,e,179581,6502960,32,,
467,e,39434,6502977,32,,
468,a,2425621,6502996,32,,
469,e,298998,6503276,32,,
470,b,8171,6528322,32,,
471,e,2407070,6528374,32,,
472,f,2260,6528388,32,,
473,f,951611,6528402,32,,
474,d,34233,6528415,32,,
475,c,179556,6528428,32,,
476,a,8988,6528442,32,,
477,a,6913,6529219,32,,
478,e,23340,6529901,32,,
479,e,21891,6529964,32,,
480,d,4772,6530869,32,,
481,b,1033242,6530882,32,,
482,d,7242,6534164,32,,
483,a,14991,6738661,1,,
484,c,1331,6739370,1,,
485,b,237381,6739551,1,,
486,f,389655,6765853,8,,
487,c,22049,6774169,8,,
488,b,357050,6804949,1,,
489,b,13690,6806776,4,,
490,d,186217,6817138,8,,
491,a,78578,6817147,8,,
492,a,443857,6817802,8,,
493,a,43930,6817841,8,,
494,f,575937,6817860,8,,
495,e,5369732,6826006,8,,
496,a,1802216,6826013,8,,
497,f,766451,6828268,1,,
498,f,974851,6828288,1,,
499,b,125360,6832918,1,,
500,e,43569,6906477,4,,
501,e,438196,6907927,8,,
502,b,59090,6909082,1,,
503,b,221050,6910110,8,,
504,b,2105,6911191,8,,
505,d,1396,6915290,8,,
506,b,31289,6915524,4,,
507,a,3864,6931848,8,,
508,e,126854,6932130,8,,
509,a,190949,6977272,1,,
510,d,64263,7293344,8,,
511,e,31581,7293462,8,,
512,d,2221979,7317610,8,,
513,e,14327,7324131,8,,
514,d,329296,7329044,8,,
515,d,12761,7334402,1,,
516,b,70664,7339906,1,,
517,c,61015,7339932,1,,
518,c,103038,7340449,1,,
519,d,69708,7340612,1,,
520,b,11169,7352063,8,,
521,d,1166100,7384480,8,,
522,d,2984049,7894655,1,,
523,f,197749,7894819,1,,
524,a,2499,7932314,8,,
525,e,61034,7962000,8,,
526,c,214125,7974515,1,,
527,e,621863,7975556,1,,
528,f,686707,7976735,1,,
529,b,23962,7987121,8,,
530,f,40987,7997757,8,,
531,a,1278346,8042503,8,,
532,b,4993,8141054,8,,
