job_id,model_name,duration,submit_time,num_gpu,,
252,a,2335,3647457,1,,
253,a,96826,3647459,1,,
254,c,191816,3647500,1,,
255,e,19101,3647572,1,,
256,b,403,3647605,1,,
257,a,15174,3647609,1,,
258,e,9014,3647625,1,,
259,a,706,3647663,1,,
260,e,4858,3647728,1,,
261,e,25820,3647753,1,,
262,a,161818,3647974,1,,
263,d,111878,3652003,1,,
264,f,126521608,3652672,1,,
265,b,13466854,3652759,1,,
266,e,3573,3653392,1,,
267,d,258352,3653578,1,,
268,d,69449,3654012,1,,
269,e,2465,3654136,1,,
270,f,362719,3654151,1,,
271,f,561884,3654677,1,,
272,f,15911,3654830,1,,
273,c,246775,3655387,1,,
274,e,7738,3658035,8,,
275,c,939,3658350,1,,
276,c,925025,3659789,1,,
277,c,15758,3666094,1,,
278,e,54572,3670151,1,,
279,e,16005,3670395,1,,
280,e,630,3670578,1,,
281,f,13749,3670734,1,,
282,c,86569,3670951,1,,
283,d,418,3670980,1,,
284,c,54703,3670988,1,,
285,a,27468,3671357,1,,
286,a,682,3671467,1,,
287,d,15530,3671667,1,,
288,f,7000,3671939,1,,
289,b,785,3671964,1,,
290,b,3987,3672117,1,,
291,e,648,3672180,1,,
292,f,62327,3672227,1,,
293,a,95332,3672229,1,,
294,f,53386,3672253,1,,
295,f,12103,3672383,1,,
296,c,808,3672410,1,,
297,a,17028,3672580,1,,
298,b,22117,3673190,1,,
299,f,7460,3673994,1,,
300,a,9670,3674114,1,,
301,a,398,3674271,1,,
302,d,12670,3676392,1,,
303,d,6971,3676808,1,,
304,c,124476,3679613,1,,
305,d,134519,3679652,1,,
306,f,17864343,3679667,1,,
307,a,452723,3679668,1,,
308,e,11324452,3679672,1,,
309,a,84380,3680101,1,,
310,c,839295,3702039,4,,
311,d,105992662,3704458,4,,
312,b,2521919,3704512,4,,
313,f,1173,3706636,1,,
314,b,1473,3708723,1,,
315,a,831400,3709672,4,,
316,c,96902015,3709729,4,,
317,d,24415708,3710144,4,,
318,e,16811,3715968,1,,
319,f,90240,3719205,4,,
320,a,598632,3724197,1,,
321,e,879,3724222,1,,
322,a,251998,3724797,1,,
323,d,119593,3725137,1,,
324,f,13374102,3726225,1,,
325,c,253692,3726342,1,,
326,b,255627,3730697,1,,
327,a,53957,3735060,1,,
328,e,1911,3736349,1,,
329,d,21656673,3739720,1,,
330,c,24918138,3739756,1,,
331,f,55161071,3739855,1,,
332,f,3714077,3739856,1,,
333,a,5564967,3739943,1,,
334,f,2183581,3739980,1,,
335,a,38771690,3740001,1,,
336,d,1065508,3740084,1,,
337,e,1271263,3740191,1,,
338,b,3997,3740212,1,,
339,d,79513,3741251,1,,
340,e,1435962,3741326,1,,
341,d,894,3741711,1,,
342,b,111798,3742276,1,,
343,d,50128,3742286,1,,
344,f,42094,3743085,1,,
345,e,203422,3743769,1,,
346,f,13545,3744664,1,,
347,b,879,3744774,1,,
348,e,4252,3744827,1,,
349,f,487671,3745310,1,,
350,e,3025506,3745314,1,,
351,a,388103,3745325,1,,
352,a,3156172,3745338,1,,
353,f,22183,3745349,1,,
354,c,23580,3745366,1,,
355,a,3022413,3745366,1,,
356,a,19539,3745371,1,,
357,a,5853553,3745374,1,,
358,e,1792672,3745392,1,,
359,f,1234367,3745399,1,,
360,b,404055,3745409,1,,
361,d,1181697,3745423,1,,
362,c,1787447,3745431,1,,
363,e,12934,3745440,1,,
364,c,403420,3745448,1,,
365,a,500749,3745454,1,,
366,b,115709,3745475,1,,
367,a,23046,3745488,1,,
368,d,677375,3745498,1,,
369,f,1188057,3745500,1,,
370,a,6478851,3745515,1,,
371,c,224586,3745521,1,,
372,a,12901,3745526,1,,
373,d,1888591,3745546,1,,
374,d,3009810,3745556,1,,
375,f,109410,3745557,1,,
376,b,318898,3745584,1,,
377,e,199459,3745585,1,,
378,b,191196,3745591,1,,
379,d,1230278,3745595,1,,
380,c,110517,3745600,1,,
381,f,682892,3745608,1,,
382,e,12876,3745615,1,,
383,b,5563964,3745624,1,,
384,d,12862,3745630,1,,
385,e,13423,3745645,1,,
386,f,371287,3745650,1,,
387,b,1223100,3745654,1,,
388,c,658651,3745663,1,,
389,c,110392,3745672,1,,
390,a,3124936,3745678,1,,
391,d,2542062,3745694,1,,
392,d,2663013,3745699,1,,
393,f,385404,3745712,1,,
394,a,19390,3745725,1,,
395,a,109749,3745735,1,,
396,e,4365209,3745737,1,,
397,b,483204,3745759,1,,
398,c,370158,3745765,1,,
399,f,2777187,3745776,1,,
400,a,2544563,3745779,1,,
401,d,25225,3745789,1,,
402,b,22905,3745807,1,,
403,c,1717816,3745808,1,,
404,c,12818,3745817,1,,
405,a,6458295,3745817,1,,
406,f,21920,3745820,1,,
407,f,12656,3745823,1,,
408,c,332029,3745840,1,,
409,f,12819,3745855,1,,
410,c,65867,3745861,1,,
411,c,384959,3745866,1,,
412,b,4150171,3745874,1,,
413,a,696435,3745887,1,,
414,b,380742,3745890,1,,
415,f,223022,3745895,1,,
416,b,2752156,3745895,1,,
417,a,515547,3745905,1,,
418,a,3116122,3745914,1,,
419,a,682807,3745914,1,,
420,f,652518,3745919,1,,
421,e,109371,3745934,1,,
422,d,480859,3745937,1,,
423,b,499884,3745941,1,,
424,b,192514,3745960,1,,
425,d,366665,3745960,1,,
426,c,21838,3745965,1,,
427,c,1879694,3745986,1,,
428,f,480148,3745987,1,,
429,d,22493,3745993,1,,
430,b,1688401,3746009,1,,
431,d,2573978,3746016,1,,
432,c,2527651,3746025,1,,
433,d,114101,3746033,1,,
434,e,698328,3746034,1,,
435,c,652501,3746035,1,,
436,a,2752514,3746057,1,,
437,c,515072,3746060,1,,
438,c,382740,3746077,1,,
439,e,221539,3746078,1,,
440,f,4319438,3746090,1,,
441,c,631641,3746100,1,,
442,d,493889,3746109,1,,
443,a,1158951,3746113,1,,
444,f,6385263,3746127,1,,
445,a,23850,3746129,1,,
446,c,208584,3746138,1,,
447,b,2630110,3746144,1,,
448,a,493375,3746146,1,,
449,a,694054,3746173,1,,
450,f,5501459,3746173,1,,
451,a,23252,3746184,1,,
452,a,1867962,3746184,1,,
453,b,513222,3746186,1,,
454,c,221995,3746186,1,,
455,d,477616,3746202,1,,
456,c,491371,3746209,1,,
457,f,65258,3746224,1,,
458,e,1210561,3746232,1,,
459,c,1106402,3746238,1,,
460,f,4291802,3746251,1,,
461,b,6387769,3746260,1,,
462,b,6669204,3746261,1,,
463,f,480847,3746263,1,,
464,c,187719,3746278,1,,
465,f,192195,3746285,1,,
466,b,473499,3746290,1,,
467,e,1127664,3746294,1,,
468,d,6235855,3746306,1,,
469,b,1179153,3746320,1,,
470,d,21207,3746329,1,,
471,f,6198586,3746330,1,,
472,b,63743,3746331,1,,
473,a,2247320,3746339,1,,
474,c,477973,3746345,1,,
475,c,415401,3746351,1,,
476,a,24394,3746364,1,,
477,e,17948,3746376,1,,
478,e,564915,3746383,1,,
479,e,678487,3746400,1,,
480,c,12978,3746411,1,,
481,d,2374247,3746422,1,,
482,c,212553,3746435,1,,
483,f,187547,3746460,1,,
484,a,12339,3746468,1,,
485,f,1823917,3746473,1,,
486,a,1858918,3746489,1,,
487,b,195288,3746497,1,,
488,f,1860776,3746504,1,,
489,f,376565,3746505,1,,
490,a,23753,3746510,1,,
491,c,207399,3746534,1,,
492,c,2606486,3746536,1,,
493,e,215393,3746545,1,,
494,e,2874427,3746555,1,,
495,a,1115064,3746573,1,,
496,e,225671,3746581,1,,
497,a,4053123,3746594,1,,
498,b,5306919,3746598,1,,
499,f,477511,3746602,1,,
500,c,306787,3746605,1,,
501,f,6151123,3746618,1,,
502,a,181758,3746628,1,,
503,d,2655258,3746629,1,,
504,d,19869,3746651,1,,
505,d,17684,3746662,1,,
506,d,371744,3746664,1,,
507,c,65848,3746665,1,,
508,b,1829099,3746679,1,,
509,e,356734,3746686,1,,
510,e,204741,3746692,1,,
511,c,104692,3746694,1,,
512,a,2684521,3746704,1,,
513,d,21098,3746718,1,,
514,d,42862,3746733,1,,
515,b,66343,3746740,1,,
516,b,368807,3746740,1,,
517,c,369210,3746744,1,,
518,f,1120819,3746756,1,,
519,a,1801724,3746775,1,,
520,a,22059,3746776,1,,
521,d,2955997,3746777,1,,
522,b,4559007,3746783,1,,
523,a,317399,3746785,1,,
524,d,21544,3746804,1,,
525,b,17588,3746824,1,,
526,d,367349,3746827,1,,
527,d,1073570,3746837,1,,
528,a,5937373,3746843,1,,
529,c,216512,3746844,1,,
530,f,111505,3746863,1,,
531,a,366992,3746867,1,,
532,f,12919,3746880,1,,
533,f,2461582,3746899,1,,
534,d,192627,3746901,1,,
535,d,354244,3746903,1,,
536,d,1565383,3746910,1,,
537,b,633391,3746922,1,,
538,a,1112369,3746934,1,,
539,d,363777,3746938,1,,
540,f,322257,3746946,1,,
541,f,215750,3746955,1,,
542,d,301823,3746970,1,,
543,c,3441797,3746977,1,,
544,c,634240,3746982,1,,
545,f,1018629,3746995,1,,
546,f,1634838,3746998,1,,
547,b,6260589,3746999,1,,
548,b,530175,3747002,1,,
549,e,2322822,3747023,1,,
550,d,191725,3747026,1,,
551,d,12208,3747034,1,,
552,d,18487,3747050,1,,
553,d,43537,3747052,1,,
554,a,5362686,3747063,1,,
555,b,6509936,3747065,1,,
556,b,18690,3747066,1,,
557,b,480622,3747093,1,,
558,b,6168003,3747098,1,,
559,e,5947234,3747107,1,,
560,a,12889,3747112,1,,
561,a,17684,3747175,1,,
562,a,324918,3747308,1,,
563,f,3329744,3747308,1,,
564,d,1634268,3747309,1,,
565,d,202422,3747310,1,,
566,a,2437352,3747311,1,,
567,c,391399,3747311,1,,
568,c,21078,3747314,1,,
569,b,20747,3747314,1,,
570,f,6959246,3747524,1,,
571,c,6118487,3747840,1,,
572,c,168659,3754953,1,,
573,b,5034821,3755066,1,,
574,a,457673,3756157,1,,
575,e,84087,3756158,1,,
576,f,1216744,3756179,1,,
577,a,136517,3756196,1,,
578,b,437356,3756214,1,,
579,a,148302,3756217,1,,
580,d,1977332,3756218,1,,
581,e,356710,3756219,1,,
582,e,1948,3762668,1,,
583,d,8862,3769615,1,,
584,d,68411,3769618,1,,
585,b,2553135,3769636,1,,
586,d,790408,3769658,1,,
587,c,71234,3769659,1,,
588,a,793976,3769662,1,,
589,b,2308390,3769663,1,,
590,d,910352,3769670,1,,
591,a,1563902,3773175,4,,
592,c,395719,3778068,2,,
593,c,1096738,3778324,4,,
594,e,292505,3784160,8,,
595,f,18626,3784244,1,,
596,f,141104,3786472,1,,
597,b,1286,3786814,1,,
598,a,64192,3786922,1,,
599,c,22181,3786963,1,,
600,d,22986,3787039,1,,
601,d,9581,3787044,1,,
602,f,21692,3787054,1,,
603,f,602,3787055,1,,
604,b,11345,3787055,1,,
605,b,12648,3787058,1,,
606,f,182928,3787058,1,,
607,f,7133,3787061,1,,
608,a,135004602,3787189,4,,
609,e,234394,3789053,1,,
610,a,146943,3790016,1,,
611,a,488003,3790542,4,,
612,a,15142608,3790927,1,,
613,e,668,3800383,1,,
614,b,8341,3802816,1,,
615,e,898923,3806182,1,,
616,a,316253,3807618,1,,
617,f,4795,3814820,1,,
618,a,73889,3814858,1,,
619,e,83249,3814979,1,,
620,e,987,3815002,1,,
621,b,2697,3815068,1,,
622,a,1008,3815247,1,,
623,b,21096071,3815527,1,,
624,a,20813720,3815608,1,,
625,a,461166,3816384,1,,
626,c,2132617,3819993,1,,
627,f,4221,3820034,1,,
628,f,760241,3823198,1,,
629,c,22295,3823211,1,,
630,f,220350,3828002,1,,
631,c,1670356,3828327,1,,
632,a,88793,3829995,1,,
633,c,6818206,3831552,1,,
634,a,4926221,3831777,1,,
635,e,142447209,3831780,1,,
636,e,1248535,3833006,1,,
637,d,123243,3833225,1,,
638,c,1919,3842068,1,,
639,d,18948178,3846677,1,,
640,c,19769446,3846717,1,,
641,a,212286957,3846742,1,,
642,b,121733215,3846744,1,,
643,c,3511935,3846746,1,,
644,c,902212,3873972,1,,
645,a,751447,3874024,1,,
646,f,563705,3874036,1,,
647,d,44078,3874091,1,,
648,d,22479,3874264,1,,
649,e,9903,3880144,1,,
650,b,4967,3883556,1,,
651,e,7693,3887806,1,,
652,e,72041,3888614,1,,
653,b,39873,3889964,1,,
654,f,361008,3889964,1,,
655,e,39300,3902974,1,,
656,b,508,3902978,1,,
657,e,26228,3902981,1,,
658,e,14107,3907083,1,,
659,d,161379,3909553,1,,
660,d,11208,3909567,1,,
661,f,32298,3913270,1,,
662,c,103380,3913630,1,,
663,f,149246,3920952,1,,
664,e,372683,3921076,1,,
665,e,4327,3921476,1,,
666,e,36064,3921569,1,,
667,b,205226,3922094,1,,
668,d,37085599,3927597,1,,
669,e,479232,3927598,1,,
670,d,41290267,3927628,1,,
671,f,405408,3927740,1,,
672,c,479515,3927747,1,,
673,e,14347924,3927772,1,,
674,b,6325,3931311,1,,
675,f,11606,3931338,1,,
676,f,2157,3934794,1,,
677,a,80019,3935091,1,,
678,e,54352,3936391,1,,
679,a,9904,3936744,1,,
680,e,61890,3955412,1,,
681,c,46870,3955416,1,,
682,a,84428,3957014,1,,
683,e,262077,3960060,1,,
684,a,2531744,3960355,1,,
685,c,20164,3960546,1,,
686,b,565288,3960546,1,,
687,b,2586343,3960550,1,,
688,b,2207442,3960553,1,,
689,f,1474195,3960557,1,,
690,b,1472395,3960562,1,,
691,a,569688,3960580,1,,
692,f,11181,3960581,1,,
693,f,418333,3960585,1,,
694,a,1062879,3960605,1,,
695,b,19089,3960609,1,,
696,c,3624774,3960615,1,,
697,e,11121,3960616,1,,
698,e,333665,3960628,1,,
699,b,332478,3960630,1,,
700,a,193168,3960634,1,,
701,e,164740,3960640,1,,
702,c,20163,3960641,1,,
703,b,20145,3960664,1,,
704,e,5845623,3960669,1,,
705,b,1060759,3960677,1,,
706,c,2199940,3960680,1,,
707,b,1470727,3960727,1,,
708,b,18949,3960736,1,,
709,a,275732,3960743,1,,
710,f,1465283,3960755,1,,
711,d,11567,3960771,1,,
712,a,416038,3960771,1,,
713,f,11050,3960773,1,,
714,a,1009512,3960798,1,,
715,a,15991,3960798,1,,
716,e,18898,3960807,1,,
717,c,1461814,3960809,1,,
718,e,428004,3960819,1,,
719,b,163751,3960827,1,,
720,f,565254,3960836,1,,
721,f,201080,3960838,1,,
722,b,164277,3960841,1,,
723,b,428710,3960860,1,,
724,f,20824,3960865,1,,
725,a,15943,3960867,1,,
726,e,171084,3960873,1,,
727,c,1007665,3960881,1,,
728,f,4995253,3960899,1,,
729,e,170853,3960899,1,,
730,b,345752,3960904,1,,
731,c,2289633,3960909,1,,
732,d,163436,3960919,1,,
733,f,191511,3960920,1,,
734,d,273484,3960923,1,,
735,c,330623,3960931,1,,
736,e,20019,3960939,1,,
737,d,345057,3960949,1,,
738,e,273204,3960950,1,,
739,b,315352,3960968,1,,
740,c,170834,3960994,1,,
741,a,11502,3961000,1,,
742,e,1617039,3961024,1,,
743,c,2177237,3961039,1,,
744,e,2178553,3961053,1,,
745,e,5527254,3961056,1,,
746,d,94486,3961066,1,,
747,a,2681675,3961070,1,,
748,a,4967871,3961071,1,,
749,a,16602,3961082,1,,
750,d,2471575,3961082,1,,
751,a,2368222,3961091,1,,
752,c,341922,3961108,1,,
753,a,187954,3961113,1,,
754,b,1607654,3961119,1,,
755,c,19854,3961141,1,,
756,d,10682,3961141,1,,
757,c,19771,3961154,1,,
758,e,4955829,3961161,1,,
759,f,19583,3961161,1,,
760,b,4718567,3961180,1,,
761,e,56456,3961182,1,,
762,d,4731613,3961187,1,,
763,f,423456,3961202,1,,
764,a,1042162,3961210,1,,
765,d,585180,3961223,1,,
766,b,58802,3961223,1,,
767,f,2475448,3961236,1,,
768,b,56154,3961273,1,,
769,b,1605845,3961273,1,,
770,f,1035590,3961291,1,,
771,e,56256,3961307,1,,
772,d,1597437,3961312,1,,
773,a,992672,3961318,1,,
774,b,55946,3961320,1,,
775,b,19754,3961331,1,,
776,f,557338,3961356,1,,
777,a,21286,3961377,1,,
778,d,2539643,3961394,1,,
779,b,160883,3961399,1,,
780,a,279939,3961402,1,,
781,e,58127,3961409,1,,
782,b,15499,3961421,1,,
783,b,55428,3961428,1,,
784,a,2512350,3961439,1,,
785,e,5393723,3961453,1,,
786,e,425781,3961457,1,,
787,e,21334,3961469,1,,
788,a,96635,3961483,1,,
789,a,1596850,3961483,1,,
790,f,327704,3961484,1,,
791,e,1594895,3961490,1,,
792,b,996973,3961499,1,,
793,b,311888,3961504,1,,
794,a,18514,3961517,1,,
795,a,2519618,3961526,1,,
796,b,311754,3961526,1,,
797,d,311888,3961527,1,,
798,f,545746,3961544,1,,
799,f,2521628,3961550,1,,
800,c,177552,3961571,1,,
801,a,323973,3961574,1,,
802,d,1589713,3961590,1,,
803,f,1428272,3961596,1,,
804,d,551970,3961609,1,,
805,d,321089,3961612,1,,
806,f,2513742,3961614,1,,
807,c,320315,3961638,1,,
808,c,15602,3961643,1,,
809,b,15590,3961655,1,,
810,c,20384,3961657,1,,
811,a,975833,3961691,1,,
812,e,21191,3961692,1,,
813,b,2508330,3961718,1,,
814,c,416006,3961723,1,,
815,e,309066,3961725,1,,
816,a,18357,3961762,1,,
817,d,2604203,3961771,1,,
818,f,1419974,3961771,1,,
819,b,174021,3961778,1,,
820,f,548794,3961796,1,,
821,f,561644,3961810,1,,
822,e,275485,3961813,1,,
823,d,1002879,3961816,1,,
824,b,5621845,3961825,1,,
825,b,291815,3961834,1,,
826,f,18703,3961845,1,,
827,b,96245,3961858,1,,
828,a,574580,3961863,1,,
829,d,2494567,3961866,1,,
830,e,319770,3961878,1,,
831,b,308262,3961880,1,,
832,c,421639,3961887,1,,
833,e,5386703,3961899,1,,
834,d,413951,3961916,1,,
835,f,433656,3961920,1,,
836,a,3644205,3961935,1,,
837,c,10671,3961937,1,,
838,f,377452,3961953,1,,
839,c,586420,3961958,1,,
840,c,2311490,3961969,1,,
841,e,1547086,3961981,1,,
842,b,950755,3961992,1,,
843,d,3475586,3961996,1,,
844,f,2262216,3962002,1,,
845,b,421812,3962022,1,,
846,d,555667,3962023,1,,
847,b,176708,3962025,1,,
848,f,571794,3962030,1,,
849,a,564422,3962047,1,,
850,b,155129,3962053,1,,
851,e,169289,3962055,1,,
852,b,395890,3962075,1,,
853,b,4765160,3962087,1,,
854,e,174004,3962090,1,,
855,d,179533,3962099,1,,
856,d,18825,3962099,1,,
857,c,536764,3962122,1,,
858,c,402081,3962124,1,,
859,a,308262,3962144,1,,
860,f,52228,3962151,1,,
861,b,16085,3962196,1,,
862,d,2203165,3962197,1,,
863,a,542661,3962197,1,,
864,c,1365973,3962200,1,,
865,c,2590595,3962202,1,,
866,c,181094,3962220,1,,
867,f,1570208,3962222,1,,
868,b,17943,3962253,1,,
869,b,1473662,3962260,1,,
870,b,545719,3962266,1,,
871,b,53680,3962280,1,,
872,f,413899,3962289,1,,
873,b,3335573,3962292,1,,
874,a,56364,3962325,1,,
875,a,20789,3962325,1,,
876,d,519252,3962325,1,,
877,e,2260710,3962331,1,,
878,d,54952,3962377,1,,
879,f,403751,3962384,1,,
880,d,10478,3962390,1,,
881,e,318041,3962399,1,,
882,d,1535598,3962406,1,,
883,e,179975,3962423,1,,
884,c,265523,3962427,1,,
885,f,11021,3962428,1,,
886,b,302540,3962436,1,,
887,d,10901,3962450,1,,
888,f,1037356,3962450,1,,
889,d,2174144,3962457,1,,
890,b,183616,3962465,1,,
891,e,56477,3962480,1,,
892,e,2445471,3962498,1,,
893,d,53817,3962505,1,,
894,c,19753,3962505,1,,
895,c,380271,3962536,1,,
896,b,262312,3962538,1,,
897,e,303688,3962562,1,,
898,d,299766,3962564,1,,
899,b,392665,3962565,1,,
900,e,5261863,3962569,1,,
901,f,1528021,3962586,1,,
902,e,566213,3962591,1,,
903,c,160598,3962642,1,,
904,c,952390,3962658,1,,
905,e,88706,3962691,1,,
906,f,977862,3962692,1,,
907,a,3301353,3962699,1,,
908,e,1341650,3962748,1,,
909,d,17775,3962803,1,,
