job_id,model_name,duration,submit_time,num_gpu,,
258,c,3524582,4518011,16,,
259,a,292966,4518394,16,,
260,d,1736617,4518482,16,,
261,a,1477901,4522788,8,,
262,a,3404230,4549268,1,,
263,a,2601,4556888,4,,
264,c,4207843,4589100,1,,
265,c,1093478,4595624,1,,
266,a,4951,4607019,4,,
267,e,986384,4613412,8,,
268,e,312181,4616555,4,,
269,b,63574,4660945,8,,
270,a,4274390,4661020,8,,
271,b,6155034,4663795,1,,
272,f,241919,4686079,8,,
273,c,958308,4691767,1,,
274,a,204239,4692749,1,,
275,a,105395,4694398,1,,
276,f,11358337,4695492,1,,
277,a,15241,4696688,1,,
278,f,266538,4698767,4,,
279,b,77317,4706464,4,,
280,f,95286,4745547,1,,
281,d,1928770,4749913,1,,
282,f,3850666,4752652,8,,
283,d,4030,4778917,1,,
284,b,10957990,4780741,8,,
285,e,484649,4783435,8,,
286,a,17305,4783536,8,,
287,d,200957,4834158,8,,
288,e,1605014,4838657,8,,
289,d,67025,4849566,1,,
290,f,877264,4849998,8,,
291,a,32059,4851075,1,,
292,c,4908558,4852036,1,,
293,b,7670656,4859990,1,,
294,e,687179,4864276,8,,
295,b,87380,4881969,4,,
296,e,3631,4896280,4,,
297,a,602443,4900365,1,,
298,c,3507315,4911375,1,,
299,c,19614,4913626,1,,
300,e,20105,4913639,1,,
301,a,13012,4915224,1,,
302,d,202433,4918088,4,,
303,a,50700,4918505,4,,
304,b,1513,4927560,1,,
305,a,1613,4942835,1,,
306,b,2301233,4946355,4,,
307,a,14767,4990548,1,,
308,f,1144224,4999520,4,,
309,b,847837,5012247,1,,
310,d,3548,5017500,1,,
311,a,17363214,5021361,1,,
312,d,13951,5021409,1,,
313,b,118113,5021421,1,,
314,f,8340,5024018,4,,
315,f,9449,5029961,4,,
316,b,402005,5046818,1,,
317,f,295781,5053166,4,,
318,d,35295,5104091,1,,
319,d,12165366,5114493,8,,
320,e,6269,5125890,8,,
321,b,7044,5127843,8,,
322,a,5731672,5128013,8,,
323,d,54494,5133066,1,,
324,a,2394980,5140087,4,,
325,b,1007750,5157183,1,,
326,a,2109899,5163431,4,,
327,a,9953958,5185671,8,,
328,b,2703,5194959,1,,
329,d,123166,5196720,16,,
330,f,1540043,5197473,16,,
331,b,1952496,5199972,4,,
332,a,802197,5201555,1,,
333,d,2728326,5201802,8,,
334,d,36217,5212199,1,,
335,c,941017,5215424,1,,
336,b,69178,5216969,4,,
337,c,794135,5217469,1,,
338,d,126757,5235301,1,,
339,e,20962,5266263,8,,
340,c,5362135,5267094,1,,
341,c,2165,5284662,1,,
342,f,7572697,5288829,8,,
343,f,2909,5332292,1,,
344,a,81250,5333554,1,,
345,f,992909,5338631,4,,
346,c,70778,5338840,4,,
347,b,2111,5351683,1,,
348,d,7922,5352999,1,,
349,a,171909,5356914,4,,
350,a,3806798,5357352,1,,
351,b,135763,5358065,4,,
352,e,120305,5369625,2,,
353,b,113895,5372333,2,,
354,c,30891,5377559,8,,
355,e,26868019,5379891,8,,
356,a,132293,5397180,8,,
357,c,37660806,5407157,4,,
358,d,10443834,5432421,8,,
359,c,204319,5457840,4,,
360,e,54136,5459129,4,,
361,c,7728916,5464688,4,,
362,e,9789100,5464712,8,,
363,b,69664,5464868,4,,
364,c,142737,5467453,8,,
365,d,193712,5468896,8,,
366,e,38434,5470326,8,,
367,d,8844,5470635,8,,
368,e,181319,5474303,8,,
369,d,299876,5474305,8,,
370,a,2681653,5486851,8,,
371,e,99547,5486854,8,,
372,b,588,5491286,8,,
373,d,8910119,5491371,8,,
374,b,13915271,5493640,8,,
375,f,12599,5548218,8,,
376,f,61517,5550094,8,,
377,b,71623,5561956,8,,
378,e,670080,5561987,8,,
379,e,442197,5698861,4,,
380,f,57113,5699791,8,,
381,a,338847,5700113,8,,
382,b,786,5717714,4,,
383,a,46010696,5721051,8,,
384,b,16261,5755315,1,,
385,f,1497,5780678,1,,
386,b,43324,5782792,1,,
387,e,385408,5784874,8,,
388,e,248440,5785041,8,,
389,f,40984,5785250,8,,
390,a,228008,5785414,4,,
391,f,774595,5787522,4,,
392,d,1024261,5795416,8,,
393,a,822208,5799499,8,,
394,a,6911,5804529,4,,
395,a,352153,5806561,8,,
396,b,10108303,5806808,8,,
397,c,195512,5812419,8,,
398,d,774493,5814285,8,,
399,d,6779835,5814442,8,,
400,f,6233943,5816343,8,,
401,b,58239,5816590,8,,
402,b,2600,5872128,1,,
403,f,515955,5872159,4,,
404,e,4876,5874031,8,,
405,e,2028203,5876963,4,,
406,c,3134,5885065,1,,
407,c,1103,5887099,8,,
408,c,28296,5887161,8,,
409,f,51500,5889328,8,,
410,f,22652,5890758,4,,
411,d,210850,5898603,8,,
412,e,1405736,5898641,8,,
413,f,136388,5898738,8,,
414,c,130039,5958012,8,,
415,e,10301,6054639,8,,
416,f,264729,6056070,8,,
417,f,60194,6056078,8,,
418,b,205045,6061597,8,,
419,d,44829,6061602,8,,
420,b,32072,6062279,8,,
421,f,5051,6068003,8,,
422,b,498374,6103456,1,,
423,b,66181,6124938,1,,
424,b,23623,6126313,1,,
425,d,166311,6130476,4,,
426,f,9295,6131327,4,,
427,f,164348,6147931,1,,
428,a,29591,6148087,1,,
429,c,1129,6185837,8,,
430,f,268953,6230278,1,,
431,c,379302,6232123,1,,
432,e,112527,6233737,8,,
433,b,45660,6236698,4,,
434,c,223399,6238108,4,,
435,e,4517740,6305825,8,,
436,b,19071083,6305860,8,,
437,c,402826,6308507,1,,
438,e,17815,6316385,8,,
439,e,654311,6321350,1,,
440,a,306472,6322999,4,,
441,f,5832987,6326709,1,,
442,d,3422505,6327189,1,,
443,e,83139,6327899,4,,
444,b,1862082,6340602,1,,
445,f,1684,6341247,4,,
446,a,30371,6345303,4,,
447,d,424379,6380720,1,,
448,d,176036,6387509,4,,
449,e,297849,6391919,1,,
450,a,1145737,6401430,1,,
451,a,8369,6409673,4,,
452,c,851073,6411863,1,,
453,d,758086,6415860,1,,
454,d,83757,6419573,1,,
455,a,6446624,6420062,8,,
456,e,3042441,6421001,8,,
457,a,24582,6474063,1,,
458,e,114668,6474664,1,,
459,d,553504,6475974,1,,
460,d,1053384,6478625,4,,
461,d,2425286,6479102,1,,
462,e,682863,6479691,8,,
463,b,1117660,6484248,8,,
464,f,21405,6488550,1,,
465,b,22452,6488653,1,,
466,b,1997067,6491765,1,,
467,e,336161,6493247,4,,
468,c,25740429,6517605,1,,
469,b,145955,6541011,1,,
470,b,7389,6546030,4,,
471,c,3155948,6548628,4,,
472,d,7922,6559230,1,,
473,e,843098,6564079,4,,
474,c,5308054,6582989,8,,
475,c,2831064,6668830,8,,
476,c,122172,6672374,8,,
477,f,1975,6703517,8,,
478,a,2475127,6724034,1,,
479,d,2444576,6724293,1,,
480,b,3050,6749858,1,,
481,b,1330031,6759246,4,,
482,d,37836,6778004,1,,
483,c,106790,6784754,4,,
484,f,70223,6785740,8,,
485,f,4036366,6845806,8,,
486,c,4390288,6909349,8,,
487,a,100588,6998734,8,,
488,f,1066750,6999467,8,,
489,c,154017,7010272,8,,
490,b,47021,7017443,1,,
491,c,377764,7023179,1,,
492,b,516901,7028250,8,,
493,b,3333889,7028288,8,,
494,f,1801340,7089661,4,,
495,e,142866,7097017,8,,
496,e,9666,7098167,4,,
497,b,490744,7099113,8,,
498,a,21583928,7103825,1,,
499,e,1986888,7104606,1,,
500,a,32635,7104745,8,,
501,c,754726,7112059,8,,
502,f,487717,7116140,8,,
503,f,5584714,7121170,8,,
504,f,5880,7128137,8,,
505,e,42309,7160619,8,,
506,e,989568,7164988,8,,
507,c,532618,7165042,8,,
508,d,11686154,7165050,8,,
509,e,1600759,7185927,1,,
510,e,121415,7190653,8,,
511,b,6466,7191414,8,,
512,c,157288,7194203,8,,
513,d,35864,7194785,8,,
514,d,4648517,7200070,8,,
515,b,369541,7202683,8,,
516,d,632476,7220783,8,,
517,d,638847,7242677,1,,
518,e,6760080,7255287,8,,
519,c,1652920,7266127,8,,
520,a,121919,7271808,1,,
521,c,4325056,7287720,8,,
522,d,9662498,7343175,1,,
523,e,2673990,7364259,8,,
524,f,3577,7408625,1,,
525,a,25625,7427452,1,,
526,a,761305,7427595,8,,
527,c,51973,7446524,1,,
528,d,4308761,7468047,8,,
529,b,35152,7514372,1,,
530,e,64063,7517187,8,,
531,d,28095,7517254,8,,
532,a,21305,7520636,1,,
533,d,1116059,7523341,8,,
534,a,87283,7523706,8,,
535,e,172310,7523773,8,,
536,c,739951,7523981,8,,
537,c,385630,7528170,8,,
538,f,834814,7529550,1,,
539,b,776464,7541228,1,,
540,c,468624,7541656,1,,
541,b,82280,7541941,8,,
542,f,168129,7542531,8,,
543,f,301182,7543287,1,,
544,a,185926,7548447,8,,
545,c,734956,7548452,8,,
546,b,283397,7551221,8,,
547,b,1516639,7585094,1,,
548,d,75610,7591371,8,,
549,e,7833446,7594399,1,,
550,f,7416,7595890,8,,
551,f,27003,7598812,8,,
552,c,7761,7599705,8,,
553,e,13162,7600154,1,,
554,f,14058218,7602350,1,,
555,a,16330744,7602583,1,,
556,b,7991,7608136,4,,
557,c,1084351,7616124,8,,
558,e,14612554,7616834,1,,
559,b,2709562,7617363,8,,
560,e,6779,7619839,1,,
561,a,1180,7626042,1,,
562,c,38729,7628693,1,,
563,c,1533873,7633907,1,,
564,c,1658327,7638108,1,,
565,b,86377,7645200,8,,
566,a,2307459,7645485,8,,
567,e,31512,7682152,1,,
568,b,4135,7687870,1,,
569,f,1927,7687957,8,,
570,b,17365,7688300,4,,
571,f,22143,7688333,1,,
572,d,624098,7691404,8,,
573,c,1891211,7691652,8,,
574,a,46137,7695377,4,,
575,b,6551,7697854,1,,
576,d,77665,7697946,1,,
577,d,12015,7702326,1,,
578,d,465623,7721072,8,,
579,d,966377,7803416,1,,
580,d,8431329,7824152,1,,
581,f,357674,7829692,8,,
582,a,121311,7885365,8,,
583,f,47819,7900744,1,,
584,d,113986,7901431,4,,
585,d,2355429,7940007,1,,
586,f,2196512,8196217,4,,
587,a,711204,8197942,8,,
588,c,11075591,8203785,8,,
589,d,32353600,8204657,8,,
590,e,11713428,8214192,8,,
591,a,9501911,8234674,8,,
592,c,631930,8266924,1,,
593,a,580458,8289729,8,,
594,f,6936087,8292128,8,,
595,b,1259259,8314224,8,,
596,d,1933243,8326045,1,,
597,f,12738,8329871,1,,
598,d,257290,8353651,1,,
599,f,49352,8379854,1,,
600,a,77819,8380506,1,,
601,a,231641,8382882,1,,
602,a,358637,8384038,4,,
603,f,484,8392789,8,,
604,e,38053,8405347,1,,
605,e,184615,8410160,4,,
606,f,1375974,8468723,1,,
